lacode,round,positive,tested,utm_x,utm_y,elog_comprate,comp_prev,elogit,prev
E08000004,round 4,0,402,392.91256890100004,405.18251075,-1.7612789172539591,0.14650145772594753,-6.690842277418564,0
E08000005,round 4,0,394,388.74141784299997,411.499332719,-1.759779063844691,0.14668652271034996,-6.670766320845875,0
E08000006,round 4,1,381,377.40001299700003,400.067273038,-1.7658702038438079,0.14592110302566066,-5.536021069193576,0.0026246719160104987
E08000007,round 4,0,473,389.91870635699996,389.04147719499997,-1.1458489960845577,0.24111675126903553,-6.853299093186078,0
E08000008,round 4,0,472,394.328427697,397.604902305,-1.372263687536497,0.20212765957446807,-6.851184927493743,0
E08000009,round 4,2,480,377.815275563,391.843539864,-1.205319047992213,0.2304015296367113,-5.254365479018854,0.004166666666666667
E08000010,round 4,1,429,360.89952889299997,403.24044725600004,-1.4269769731045518,0.19343229869545658,-5.65482562992967,0.002331002331002331
E08000011,round 4,1,365,343.67057540999997,392.85125195300003,-1.8154172133379596,0.13984674329501914,-5.493061443340548,0.0027397260273972603
E08000012,round 4,1,394,338.624070738,390.67190469599996,-1.882923610616062,0.1319305277221109,-5.569615959749293,0.0025380710659898475
E08000013,round 4,0,439,352.419886277,395.40685662199996,-1.399573267920659,0.19774774774774775,-6.778784897685177,0
E08000014,round 4,2,488,334.063557227,405.430717033,-1.2496876200951204,0.22262773722627738,-5.2709461697519044,0.004098360655737705
E08000015,round 4,0,463,329.50338997800003,387.47512192399995,-1.2669931833774848,0.21963946869070208,-6.831953565565855,0
E08000016,round 4,1,420,436.22366941700005,405.89147416699996,-1.4366574709537816,0.19192377495462795,-5.633598417799097,0.002380952380952381
E08000017,round 4,0,465,458.508906805,404.225114688,-1.4355936902697728,0.1921020156314274,-6.836259277277067,0
E08000018,round 4,2,416,445.70193303499997,392.26202738300003,-1.4980713727160622,0.18257443082311733,-5.110782242701195,0.004807692307692308
E08000019,round 4,0,486,435.559602053,387.43262723,-1.4545675492364485,0.18917866874270145,-6.880384082186005,0
E08000021,round 4,0,496,423.44126631,566.301880445,-1.469585331510305,0.186887716654107,-6.900730664045173,0
E08000022,round 4,2,442,431.71515919899997,569.9166006,-1.12390184766583,0.24514697726012202,-5.171619713502079,0.004524886877828055
E08000023,round 4,1,481,435.560355042,564.16745354,-1.2270685191205852,0.2265661799340556,-5.7693621203021825,0.002079002079002079
E08000024,round 4,1,460,435.82817926900003,555.2853506490001,-1.3216836091324922,0.21040620721131903,-5.724673833687578,0.002173913043478261
E08000025,round 4,0,454,408.079722576,286.65031248099996,-1.9539784628008012,0.12401841321418901,-6.812345094177479,0
E08000026,round 4,1,449,433.551836025,279.671768656,-1.766032766347828,0.14592135196620085,-5.700443573390687,0.0022271714922048997
E08000027,round 4,0,448,392.534897266,287.57883846699997,-1.4307218880230912,0.1928540680154972,-6.799055862058796,0
E08000028,round 4,0,386,399.479488659,290.54275283299995,-2.055838264762787,0.11335086181711948,-6.6502790485874215,0
E08000029,round 4,0,492,415.560600089,281.647516309,-1.213351181943265,0.2289828146771946,-6.892641641172089,0
E08000030,round 4,1,432,401.322381575,299.914315832,-1.6509133182908218,0.1608598962194218,-5.661802402415319,0.0023148148148148147
E08000031,round 4,1,406,391.993894402,298.98761040399995,-1.9157339154658983,0.12822124450031427,-5.599655765447303,0.0024630541871921183
E08000032,round 4,3,418,413.348993246,435.731118148,-1.8305292999050016,0.13805601317957167,-4.776719645800135,0.007177033492822967
E08000033,round 4,2,436,407.324997822,424.509313885,-1.3445791106224205,0.2066193853427896,-5.157905212831292,0.0045871559633027525
E08000034,round 4,0,450,417.944788304,418.446319357,-1.4362440068148168,0.19199659429544488,-6.803505257608338,0
E08000035,round 4,1,493,429.663771656,434.957332915,-1.3784272985937969,0.2011400651465798,-5.794029352503979,0.002028397565922921
E08000036,round 4,0,475,438.393850127,420.01002235699997,-1.2774884859850992,0.21784897025171623,-6.85751406254539,0
E08000037,round 4,1,492,423.477452484,560.846109557,-1.2131319443957647,0.22902178952248492,-5.791996831479057,0.0020325203252032522
E09000002,round 4,0,421,547.602652097,185.27371705599998,-2.1911431202007914,0.10045335242185637,-6.736966958001855,0
E09000003,round 4,0,489,524.405872526,191.472989968,-1.5552014721093552,0.17422096317280453,-6.88653164253051,0
E09000004,round 4,0,498,548.3392765799999,175.80118346999998,-1.3112234245021788,0.21215986394557823,-6.904750769961838,0
E09000005,round 4,1,404,520.712829803,185.53087195,-2.3264030128021718,0.08886933567971843,-5.594711379601839,0.0024752475247524753
E09000006,round 4,1,471,541.347088422,167.796501455,-1.150839890722367,0.24020356234096693,-5.74833085091727,0.0021231422505307855
E09000007,round 4,0,448,527.995975098,184.25407147500002,-1.9732445558770435,0.12193794229722374,-6.799055862058796,0
E09000008,round 4,0,485,533.145953383,165.297725723,-1.700356177502339,0.15430925221799746,-6.878326468291325,0
E09000009,round 4,0,511,515.99540929,181.406493616,-1.8464402815591527,0.13619501854795973,-6.930494765951626,0
E09000010,round 4,0,492,533.131666537,195.218249881,-1.8202827939480208,0.1392978482446206,-6.892641641172089,0
E09000011,round 4,1,483,542.969543071,177.25939708200002,-1.6164165942873208,0.16558552406964835,-5.773515812670876,0.002070393374741201
E09000012,round 4,0,397,534.115675404,185.44679857000003,-2.125046089031378,0.10658140154543032,-6.678342114654332,0
E09000013,round 4,0,468,523.805619116,178.449407199,-1.9440867174605858,0.12509981368112855,-6.842683282238422,0
E09000014,round 4,0,537,531.5598296159999,189.624966706,-1.7348186950864464,0.1498751040799334,-6.980075940561763,0
E09000015,round 4,0,453,515.2003665020001,189.32166196100002,-1.7551644139973341,0.14728434504792332,-6.810142450115136,0
E09000016,round 4,0,478,552.9573070499999,188.217760889,-1.3198810347253316,0.21071115013169447,-6.863803391452954,0
E09000017,round 4,0,506,508.700144194,183.668934516,-1.5501793522044092,0.17494824016563146,-6.920671504248683,0
E09000018,round 4,0,491,514.082879423,175.812303248,-1.8690762123645452,0.13354960800216276,-6.890609120147166,0
E09000019,round 4,0,474,531.1429936760001,185.030248421,-1.7591624073557972,0.14678615574783682,-6.855408798609928,0
E09000020,round 4,2,464,525.532078494,179.54043351,-2.1682265324532364,0.10255281690140845,-5.220355825078324,0.004310344827586207
E09000021,round 4,0,517,519.357386695,167.715618891,-1.330413902725434,0.2089733225545675,-6.942156705699469,0
E09000022,round 4,0,495,530.7784886229999,174.57865151,-1.836705346036525,0.13734142305570876,-6.898714534329988,0
E09000023,round 4,0,495,537.4838643820001,174.247522356,-1.6811740863005529,0.15683180814136952,-6.898714534329988,0
E09000024,round 4,1,526,525.990238496,169.372874845,-1.51007394307085,0.18081815056720524,-5.858885082208841,0.0019011406844106464
E09000025,round 4,0,337,541.2352685069999,183.534653652,-2.51738762165288,0.0745546514185177,-6.51471269087253,0
E09000026,round 4,3,434,543.66234974,188.699801063,-1.9472184076229384,0.12474964234620887,-4.814504542028114,0.0069124423963133645
E09000027,round 4,0,504,516.926053956,173.53706459900002,-1.0986122886681098,0.24987629886194954,-6.916715020353609,0
E09000028,round 4,2,460,533.706559884,177.387419608,-1.9284615057203671,0.12681855613505352,-5.211669559822364,0.004347826086956522
E09000029,round 4,0,459,526.588428885,164.594744618,-1.3657709974492458,0.20317320405464961,-6.823286122355687,0
E09000030,round 4,2,432,536.196346395,181.596039833,-2.2183234789696042,0.09802586793737236,-5.14865659199363,0.004629629629629629
E09000031,round 4,0,456,537.9002894500001,189.457957027,-1.871549385663675,0.13325540619520748,-6.816735880594968,0
E09000032,round 4,1,463,526.45614758,174.00799525,-1.6774090467351936,0.15732246007475365,-5.731181448844316,0.0021598272138228943
E09000033,round 4,1,453,527.31571489,181.20292586600002,-2.1947822754750157,0.10013204225352113,-5.709322655031817,0.002207505518763797
