"","date","region","count_pos","count_all","rolling_infections","rolling_total"
"1260",2020-05-20,"Yorkshire and The Humber",2,6,1.28571428571429,5.71428571428571
"1261",2020-05-20,"East Midlands",1,1,3.42857142857143,10.4285714285714
"1262",2020-05-20,"West Midlands",1,8,1.85714285714286,7.71428571428571
"1263",2020-05-20,"East of England",0,11,1.85714285714286,12
"1264",2020-05-20,"London",0,11,0.714285714285714,9.28571428571429
"1265",2020-05-20,"South East",0,9,2.42857142857143,14.8571428571429
"1266",2020-05-21,"North East",0,4,0.571428571428571,2.57142857142857
"1267",2020-05-21,"North West",2,9,3,10.4285714285714
"1268",2020-05-21,"Yorkshire and The Humber",1,3,1.42857142857143,4.42857142857143
"1269",2020-05-21,"East Midlands",1,6,3.14285714285714,10
"1270",2020-05-21,"West Midlands",0,1,1.42857142857143,6.14285714285714
"1271",2020-05-21,"East of England",1,6,1.42857142857143,10.2857142857143
"1272",2020-05-21,"London",1,6,0.571428571428571,7.42857142857143
"1273",2020-05-21,"South East",2,6,2.42857142857143,12
"1274",2020-05-21,"South West",0,2,0.428571428571429,5.57142857142857
"1275",2020-05-22,"North East",0,1,0.428571428571429,2.28571428571429
"1276",2020-05-22,"North West",1,4,2.28571428571429,7.71428571428571
"1277",2020-05-22,"Yorkshire and The Humber",1,1,1,3
"1278",2020-05-22,"East Midlands",1,8,2.71428571428571,8.14285714285714
"1279",2020-05-22,"West Midlands",2,9,1.14285714285714,5.71428571428571
"1280",2020-05-22,"East of England",0,3,0.714285714285714,7.71428571428571
"1281",2020-05-22,"London",1,5,0.571428571428571,5.42857142857143
"1282",2020-05-22,"South East",4,18,2.42857142857143,10.5714285714286
"1283",2020-05-22,"South West",0,4,0.285714285714286,4.57142857142857
"1284",2020-05-23,"North West",0,2,2.14285714285714,7.42857142857143
"1285",2020-05-23,"Yorkshire and The Humber",0,3,0.857142857142857,2.85714285714286
"1286",2020-05-23,"East Midlands",2,5,2.57142857142857,8
"1287",2020-05-23,"West Midlands",0,8,1,6
"1288",2020-05-23,"East of England",0,5,0.714285714285714,7.42857142857143
"1289",2020-05-23,"London",1,6,0.571428571428571,5.71428571428571
"1290",2020-05-23,"South East",2,8,2.42857142857143,10.2857142857143
"1291",2020-05-23,"South West",0,2,0.142857142857143,3.28571428571429
"1292",2020-05-24,"North West",0,2,1.85714285714286,7.14285714285714
"1293",2020-05-24,"East Midlands",4,6,2.71428571428571,7.71428571428571
"1294",2020-05-24,"East of England",3,7,1.14285714285714,7.57142857142857
"1295",2020-05-24,"South East",1,3,2.14285714285714,9.71428571428571
"1296",2020-05-24,"South West",1,3,0.285714285714286,3.42857142857143
"1297",2020-05-25,"North East",0,4,0.428571428571429,2.42857142857143
"1298",2020-05-25,"North West",0,10,1.42857142857143,7.28571428571429
"1299",2020-05-25,"Yorkshire and The Humber",1,3,0.857142857142857,3.14285714285714
"1300",2020-05-25,"East Midlands",1,5,1.85714285714286,5.71428571428571
"1301",2020-05-25,"West Midlands",0,4,1,6.28571428571429
"1302",2020-05-25,"East of England",0,6,0.571428571428571,6.85714285714286
"1303",2020-05-25,"London",1,7,0.714285714285714,6.14285714285714
"1304",2020-05-25,"South East",1,13,1.85714285714286,9.71428571428571
"1305",2020-05-26,"North East",0,1,0.428571428571429,2.42857142857143
"1306",2020-05-26,"North West",0,1,1,6.14285714285714
"1307",2020-05-26,"Yorkshire and The Humber",1,6,0.857142857142857,3.57142857142857
"1308",2020-05-26,"East Midlands",0,2,1.42857142857143,4.71428571428571
"1309",2020-05-26,"West Midlands",1,2,0.571428571428571,4.71428571428571
"1310",2020-05-26,"East of England",1,4,0.714285714285714,6
"1311",2020-05-26,"London",0,2,0.714285714285714,6
"1312",2020-05-26,"South East",1,7,1.57142857142857,9.14285714285714
"1313",2020-05-26,"South West",0,1,0.285714285714286,3.14285714285714
"1314",2020-05-27,"North East",2,4,0.571428571428571,2.57142857142857
"1315",2020-05-27,"North West",2,5,0.714285714285714,4.71428571428571
"1316",2020-05-27,"Yorkshire and The Humber",0,3,0.857142857142857,3.57142857142857
"1317",2020-05-27,"East Midlands",0,3,1.28571428571429,5
"1318",2020-05-27,"West Midlands",2,3,0.857142857142857,5
"1319",2020-05-27,"East of England",1,6,0.857142857142857,5.28571428571429
"1320",2020-05-27,"London",0,2,0.571428571428571,5.57142857142857
"1321",2020-05-27,"South East",1,8,1.71428571428571,9
"1322",2020-05-27,"South West",1,3,0.428571428571429,3
"1323",2020-05-28,"North East",0,3,0.285714285714286,2.71428571428571
"1324",2020-05-28,"North West",1,2,0.571428571428571,3.71428571428571
"1325",2020-05-28,"Yorkshire and The Humber",0,1,0.571428571428571,2.85714285714286
"1326",2020-05-28,"East Midlands",2,5,1.42857142857143,4.85714285714286
"1327",2020-05-28,"West Midlands",0,1,0.714285714285714,4
"1328",2020-05-28,"East of England",3,8,1.14285714285714,5.57142857142857
"1329",2020-05-28,"London",0,1,0.571428571428571,4.14285714285714
"1330",2020-05-28,"South East",2,7,1.71428571428571,9.14285714285714
"1331",2020-05-28,"South West",0,4,0.285714285714286,2.71428571428571
"1332",2020-05-29,"North East",1,2,0.428571428571429,2.71428571428571
"1333",2020-05-29,"North West",0,5,0.428571428571429,3.85714285714286
"1334",2020-05-29,"East Midlands",3,5,1.71428571428571,4.42857142857143
"1335",2020-05-29,"West Midlands",1,3,0.857142857142857,4.28571428571429
"1336",2020-05-29,"East of England",2,6,1.42857142857143,6
"1337",2020-05-29,"London",1,6,0.571428571428571,4.14285714285714
"1338",2020-05-29,"South East",3,9,1.57142857142857,7.85714285714286
"1339",2020-05-29,"South West",1,4,0.428571428571429,3
"1340",2020-05-30,"North West",1,3,0.571428571428571,4
"1341",2020-05-30,"Yorkshire and The Humber",1,4,0.571428571428571,3
"1342",2020-05-30,"East Midlands",2,4,1.71428571428571,4.28571428571429
"1343",2020-05-30,"West Midlands",0,5,0.571428571428571,3.71428571428571
"1344",2020-05-30,"East of England",1,2,1.57142857142857,5.57142857142857
"1345",2020-05-30,"London",0,2,0.428571428571429,3.71428571428571
"1346",2020-05-30,"South East",1,4,1.42857142857143,7.28571428571429
"1347",2020-05-30,"South West",2,4,0.714285714285714,3
"1348",2020-05-31,"North East",0,2,0.428571428571429,2.42857142857143
"1349",2020-05-31,"North West",1,3,0.714285714285714,4.14285714285714
"1350",2020-05-31,"Yorkshire and The Humber",1,2,0.571428571428571,3.14285714285714
"1351",2020-05-31,"East Midlands",2,7,1.42857142857143,4.42857142857143
"1352",2020-05-31,"West Midlands",1,2,0.714285714285714,2.85714285714286
"1353",2020-05-31,"East of England",1,5,1.28571428571429,5.28571428571429
"1354",2020-05-31,"London",1,3,0.428571428571429,3.28571428571429
"1355",2020-05-31,"South East",0,6,1.28571428571429,7.71428571428571
"1356",2020-06-01,"North East",1,5,0.571428571428571,3
"1357",2020-06-01,"North West",4,25,1.28571428571429,6.28571428571429
"1358",2020-06-01,"Yorkshire and The Humber",3,13,1,4.57142857142857
"1359",2020-06-01,"East Midlands",0,21,1.28571428571429,6.71428571428571
"1360",2020-06-01,"West Midlands",1,12,0.857142857142857,4
"1361",2020-06-01,"East of England",0,20,1.28571428571429,7.28571428571429
"1362",2020-06-01,"London",1,25,0.428571428571429,5.85714285714286
"1363",2020-06-01,"South East",1,36,1.28571428571429,11
"1364",2020-06-01,"South West",2,9,1,4
"1365",2020-06-02,"North East",0,3,0.571428571428571,2.85714285714286
"1366",2020-06-02,"North West",1,9,1.42857142857143,7.42857142857143
"1367",2020-06-02,"Yorkshire and The Humber",0,2,0.857142857142857,4.42857142857143
"1368",2020-06-02,"East Midlands",0,2,1.28571428571429,6.71428571428571
"1369",2020-06-02,"West Midlands",0,2,0.714285714285714,4
"1370",2020-06-02,"East of England",0,5,1.14285714285714,7.42857142857143
"1371",2020-06-02,"London",1,4,0.571428571428571,6.14285714285714
"1372",2020-06-02,"South East",0,8,1.14285714285714,11.1428571428571
"1373",2020-06-02,"South West",0,4,0.857142857142857,4.14285714285714
"1374",2020-06-03,"North East",1,2,0.714285714285714,3
"1375",2020-06-03,"North West",0,6,1.14285714285714,7.57142857142857
"1376",2020-06-03,"Yorkshire and The Humber",0,3,0.714285714285714,4
"1377",2020-06-03,"East Midlands",1,6,1.42857142857143,7.14285714285714
"1378",2020-06-03,"West Midlands",1,1,0.571428571428571,3.71428571428571
"1379",2020-06-03,"East of England",0,3,1,7
"1380",2020-06-03,"London",0,1,0.571428571428571,6
"1381",2020-06-03,"South East",0,3,1,10.4285714285714
"1382",2020-06-03,"South West",0,3,0.857142857142857,4.42857142857143
"1383",2020-06-04,"North West",1,8,1.14285714285714,8.42857142857143
"1384",2020-06-04,"Yorkshire and The Humber",0,3,0.714285714285714,4
"1385",2020-06-04,"East Midlands",0,3,1.14285714285714,6.85714285714286
"1386",2020-06-04,"West Midlands",0,1,0.571428571428571,3.71428571428571
"1387",2020-06-04,"East of England",1,6,0.714285714285714,6.71428571428571
"1388",2020-06-04,"London",1,3,0.714285714285714,6.28571428571429
"1389",2020-06-04,"South East",0,3,0.714285714285714,9.85714285714286
"1390",2020-06-04,"South West",0,4,0.714285714285714,4.57142857142857
"1391",2020-06-05,"North East",0,3,0.428571428571429,2.85714285714286
"1392",2020-06-05,"North West",0,4,1.14285714285714,8.28571428571429
"1393",2020-06-05,"Yorkshire and The Humber",1,2,0.857142857142857,4.14285714285714
"1394",2020-06-05,"East Midlands",1,11,0.857142857142857,7.71428571428571
"1395",2020-06-05,"West Midlands",2,3,0.714285714285714,3.71428571428571
"1396",2020-06-05,"East of England",1,5,0.571428571428571,6.57142857142857
"1397",2020-06-05,"London",0,8,0.571428571428571,6.57142857142857
"1398",2020-06-05,"South East",2,12,0.571428571428571,10.2857142857143
"1399",2020-06-05,"South West",0,4,0.714285714285714,4.57142857142857
"1400",2020-06-06,"North East",0,1,0.428571428571429,2.57142857142857
"1401",2020-06-06,"North West",1,4,1.14285714285714,8.42857142857143
"1402",2020-06-06,"Yorkshire and The Humber",0,2,0.714285714285714,3.85714285714286
"1403",2020-06-06,"East Midlands",1,3,0.714285714285714,7.57142857142857
"1404",2020-06-06,"West Midlands",0,3,0.714285714285714,3.42857142857143
"1405",2020-06-06,"East of England",0,2,0.428571428571429,6.57142857142857
"1406",2020-06-06,"London",0,3,0.571428571428571,6.71428571428571
"1407",2020-06-06,"South East",1,5,0.571428571428571,10.4285714285714
"1408",2020-06-07,"North West",1,3,1.14285714285714,8.42857142857143
"1409",2020-06-07,"Yorkshire and The Humber",0,3,0.571428571428571,4
"1410",2020-06-07,"East Midlands",2,4,0.714285714285714,7.14285714285714
"1411",2020-06-07,"London",0,2,0.428571428571429,6.57142857142857
"1412",2020-06-07,"South East",0,3,0.571428571428571,10
"1413",2020-06-07,"South West",0,2,0.571428571428571,4.28571428571429
"1414",2020-06-08,"North East",0,3,0.285714285714286,2.71428571428571
"1415",2020-06-08,"North West",0,8,0.571428571428571,6
"1416",2020-06-08,"Yorkshire and The Humber",0,3,0.142857142857143,2.57142857142857
"1417",2020-06-08,"East Midlands",1,9,0.857142857142857,5.42857142857143
"1418",2020-06-08,"West Midlands",1,5,0.714285714285714,3.85714285714286
"1419",2020-06-08,"East of England",0,14,0.285714285714286,7.85714285714286
"1420",2020-06-08,"London",1,11,0.428571428571429,4.57142857142857
"1421",2020-06-08,"South East",2,15,0.714285714285714,7
"1422",2020-06-08,"South West",1,8,0.428571428571429,4.85714285714286
"1423",2020-06-09,"North East",0,2,0.285714285714286,2.71428571428571
"1424",2020-06-09,"North West",1,2,0.571428571428571,5
"1425",2020-06-09,"Yorkshire and The Humber",0,5,0.142857142857143,3
"1426",2020-06-09,"East Midlands",1,5,1,5.85714285714286
"1427",2020-06-09,"East of England",0,4,0.285714285714286,5.57142857142857
"1428",2020-06-09,"London",0,1,0.285714285714286,4.14285714285714
"1429",2020-06-09,"South East",0,11,0.714285714285714,7.42857142857143
"1430",2020-06-09,"South West",0,4,0.142857142857143,4.14285714285714
"1431",2020-06-10,"North East",0,2,0.142857142857143,2.28571428571429
"1432",2020-06-10,"North West",0,13,0.571428571428571,6
"1433",2020-06-10,"Yorkshire and The Humber",1,6,0.285714285714286,3.42857142857143
"1434",2020-06-10,"East Midlands",2,12,1.14285714285714,6.71428571428571
"1435",2020-06-10,"West Midlands",1,8,0.714285714285714,3.28571428571429
"1436",2020-06-10,"East of England",0,6,0.285714285714286,5.71428571428571
"1437",2020-06-10,"London",0,4,0.285714285714286,4.57142857142857
"1438",2020-06-10,"South East",0,15,0.714285714285714,9.14285714285714
"1439",2020-06-10,"South West",0,7,0.142857142857143,4.57142857142857
"1440",2020-06-11,"North East",0,1,0.142857142857143,2
"1441",2020-06-11,"North West",0,5,0.428571428571429,5.57142857142857
"1442",2020-06-11,"Yorkshire and The Humber",0,2,0.285714285714286,3.28571428571429
"1443",2020-06-11,"East Midlands",0,9,1.14285714285714,7.57142857142857
"1444",2020-06-11,"West Midlands",0,4,0.714285714285714,3.57142857142857
"1445",2020-06-11,"East of England",0,1,0.285714285714286,5.42857142857143
"1446",2020-06-11,"London",1,8,0.285714285714286,5.28571428571429
"1447",2020-06-11,"South East",0,9,0.714285714285714,10
"1448",2020-06-11,"South West",1,3,0.285714285714286,4.57142857142857
"1449",2020-06-12,"North East",1,4,0.142857142857143,2.28571428571429
"1450",2020-06-12,"North West",1,2,0.571428571428571,5.28571428571429
"1451",2020-06-12,"Yorkshire and The Humber",1,3,0.285714285714286,3.42857142857143
"1452",2020-06-12,"East Midlands",0,4,1,6.57142857142857
"1453",2020-06-12,"East of England",1,3,0.285714285714286,5
"1454",2020-06-12,"London",0,4,0.285714285714286,4.71428571428571
"1455",2020-06-12,"South East",0,7,0.428571428571429,9.28571428571429
"1456",2020-06-12,"South West",0,5,0.285714285714286,4.71428571428571
"1457",2020-06-13,"North West",0,2,0.428571428571429,5
"1458",2020-06-13,"Yorkshire and The Humber",0,1,0.285714285714286,3.28571428571429
"1459",2020-06-13,"East Midlands",1,6,1,7
"1460",2020-06-13,"East of England",1,5,0.285714285714286,5
"1461",2020-06-13,"London",0,2,0.285714285714286,4.57142857142857
"1462",2020-06-13,"South East",0,3,0.285714285714286,9
"1463",2020-06-13,"South West",0,2,0.285714285714286,4.42857142857143
"1464",2020-06-14,"North West",0,4,0.285714285714286,5.14285714285714
"1465",2020-06-14,"East Midlands",1,2,0.857142857142857,6.71428571428571
"1466",2020-06-14,"East of England",2,3,0.571428571428571,5.14285714285714
"1467",2020-06-14,"London",0,3,0.285714285714286,4.71428571428571
"1468",2020-06-14,"South East",0,2,0.285714285714286,8.85714285714286
"1469",2020-06-14,"South West",0,1,0.285714285714286,4.28571428571429
"1470",2020-06-15,"North East",0,1,0.142857142857143,2
"1471",2020-06-15,"North West",3,13,0.714285714285714,5.85714285714286
"1472",2020-06-15,"Yorkshire and The Humber",0,4,0.285714285714286,3.42857142857143
"1473",2020-06-15,"East Midlands",4,10,1.28571428571429,6.85714285714286
"1474",2020-06-15,"West Midlands",2,9,0.857142857142857,4.71428571428571
"1475",2020-06-15,"East of England",0,9,0.571428571428571,4.42857142857143
"1476",2020-06-15,"London",1,14,0.285714285714286,5.14285714285714
"1477",2020-06-15,"South East",1,15,0.142857142857143,8.85714285714286
"1478",2020-06-15,"South West",1,4,0.285714285714286,3.71428571428571
"1479",2020-06-16,"North East",1,2,0.285714285714286,2.14285714285714
"1480",2020-06-16,"North West",0,2,0.571428571428571,5.85714285714286
"1481",2020-06-16,"Yorkshire and The Humber",0,1,0.285714285714286,3.14285714285714
"1482",2020-06-16,"East Midlands",0,2,1.14285714285714,6.42857142857143
"1483",2020-06-16,"West Midlands",1,5,1,5.28571428571429
"1484",2020-06-16,"East of England",0,2,0.571428571428571,4.14285714285714
"1485",2020-06-16,"London",1,5,0.428571428571429,5.71428571428571
"1486",2020-06-16,"South East",1,7,0.285714285714286,8.28571428571429
"1487",2020-06-16,"South West",0,2,0.285714285714286,3.42857142857143
"1488",2020-06-17,"North West",1,6,0.714285714285714,4.85714285714286
"1489",2020-06-17,"Yorkshire and The Humber",0,1,0.285714285714286,2.57142857142857
"1490",2020-06-17,"East Midlands",0,2,0.857142857142857,5
"1491",2020-06-17,"West Midlands",0,3,0.714285714285714,5.28571428571429
"1492",2020-06-17,"East of England",3,10,1,4.71428571428571
"1493",2020-06-17,"London",0,3,0.428571428571429,5.57142857142857
"1494",2020-06-17,"South East",0,7,0.285714285714286,7.14285714285714
"1495",2020-06-17,"South West",0,1,0.285714285714286,2.57142857142857
"1496",2020-06-18,"North East",0,3,0.285714285714286,2.14285714285714
"1497",2020-06-18,"North West",1,9,0.857142857142857,5.42857142857143
"1498",2020-06-18,"Yorkshire and The Humber",1,1,0.285714285714286,1.85714285714286
"1499",2020-06-18,"East Midlands",0,2,0.857142857142857,4
"1500",2020-06-18,"West Midlands",0,2,0.714285714285714,5.14285714285714
"1501",2020-06-18,"East of England",1,6,1.14285714285714,5.42857142857143
"1502",2020-06-18,"London",0,2,0.285714285714286,4.71428571428571
"1503",2020-06-18,"South East",0,8,0.285714285714286,7
"1504",2020-06-18,"South West",0,5,0.142857142857143,2.85714285714286
"1505",2020-06-19,"North East",0,2,0.285714285714286,2.14285714285714
"1506",2020-06-19,"North West",0,2,0.714285714285714,5.42857142857143
"1507",2020-06-19,"East Midlands",2,6,1.14285714285714,4.28571428571429
"1508",2020-06-19,"West Midlands",0,6,0.571428571428571,5.28571428571429
