region,age_group,react_week_number,react_week_start_date,number_positive,number_samples,round
East of England,13-17,68,12/04/2021,0,155,Round 11
East of England,18-24,68,12/04/2021,0,72,Round 11
East of England,25-34,68,12/04/2021,0,100,Round 11
East of England,35-44,68,12/04/2021,0,173,Round 11
East of England,45-54,68,12/04/2021,0,221,Round 11
East of England,55-64,68,12/04/2021,1,252,Round 11
East of England,65+,68,12/04/2021,0,557,Round 11
London,5-12,68,12/04/2021,0,77,Round 11
London,13-17,68,12/04/2021,1,138,Round 11
London,18-24,68,12/04/2021,0,50,Round 11
London,25-34,68,12/04/2021,0,71,Round 11
London,35-44,68,12/04/2021,0,110,Round 11
London,45-54,68,12/04/2021,0,128,Round 11
London,55-64,68,12/04/2021,0,114,Round 11
London,65+,68,12/04/2021,0,184,Round 11
North East,5-12,68,12/04/2021,0,23,Round 11
North East,13-17,68,12/04/2021,0,55,Round 11
North East,18-24,68,12/04/2021,0,23,Round 11
North East,25-34,68,12/04/2021,1,41,Round 11
North East,35-44,68,12/04/2021,0,34,Round 11
North East,45-54,68,12/04/2021,1,57,Round 11
North East,55-64,68,12/04/2021,1,76,Round 11
North East,65+,68,12/04/2021,0,135,Round 11
North West,5-12,68,12/04/2021,1,98,Round 11
North West,13-17,68,12/04/2021,0,131,Round 11
North West,18-24,68,12/04/2021,0,62,Round 11
North West,25-34,68,12/04/2021,0,96,Round 11
North West,35-44,68,12/04/2021,0,115,Round 11
North West,45-54,68,12/04/2021,0,184,Round 11
North West,55-64,68,12/04/2021,0,254,Round 11
North West,65+,68,12/04/2021,0,479,Round 11
South East,5-12,68,12/04/2021,0,187,Round 11
South East,13-17,68,12/04/2021,1,240,Round 11
South East,18-24,68,12/04/2021,1,119,Round 11
South East,25-34,68,12/04/2021,0,162,Round 11
South East,35-44,68,12/04/2021,0,254,Round 11
South East,45-54,68,12/04/2021,1,343,Round 11
South East,55-64,68,12/04/2021,0,434,Round 11
South East,65+,68,12/04/2021,0,762,Round 11
South West,5-12,68,12/04/2021,0,73,Round 11
South West,13-17,68,12/04/2021,0,92,Round 11
South West,18-24,68,12/04/2021,0,70,Round 11
South West,25-34,68,12/04/2021,0,74,Round 11
South West,35-44,68,12/04/2021,0,84,Round 11
South West,45-54,68,12/04/2021,1,149,Round 11
South West,55-64,68,12/04/2021,0,224,Round 11
South West,65+,68,12/04/2021,0,409,Round 11
West Midlands,5-12,68,12/04/2021,1,100,Round 11
West Midlands,13-17,68,12/04/2021,0,102,Round 11
West Midlands,18-24,68,12/04/2021,0,58,Round 11
West Midlands,25-34,68,12/04/2021,1,85,Round 11
West Midlands,35-44,68,12/04/2021,1,98,Round 11
West Midlands,45-54,68,12/04/2021,0,157,Round 11
West Midlands,55-64,68,12/04/2021,0,188,Round 11
West Midlands,65+,68,12/04/2021,0,362,Round 11
Yorkshire and The Humber,5-12,68,12/04/2021,0,65,Round 11
Yorkshire and The Humber,13-17,68,12/04/2021,0,62,Round 11
Yorkshire and The Humber,18-24,68,12/04/2021,0,40,Round 11
Yorkshire and The Humber,25-34,68,12/04/2021,0,41,Round 11
Yorkshire and The Humber,35-44,68,12/04/2021,0,73,Round 11
Yorkshire and The Humber,45-54,68,12/04/2021,0,84,Round 11
Yorkshire and The Humber,55-64,68,12/04/2021,0,156,Round 11
Yorkshire and The Humber,65+,68,12/04/2021,1,270,Round 11
East Midlands,5-12,69,19/04/2021,1,555,Round 11
East Midlands,13-17,69,19/04/2021,1,475,Round 11
East Midlands,18-24,69,19/04/2021,0,304,Round 11
East Midlands,25-34,69,19/04/2021,0,651,Round 11
East Midlands,35-44,69,19/04/2021,1,867,Round 11
East Midlands,45-54,69,19/04/2021,0,1309,Round 11
East Midlands,55-64,69,19/04/2021,3,1911,Round 11
East Midlands,65+,69,19/04/2021,1,3151,Round 11
East of England,5-12,69,19/04/2021,0,588,Round 11
East of England,13-17,69,19/04/2021,2,580,Round 11
East of England,18-24,69,19/04/2021,0,373,Round 11
East of England,25-34,69,19/04/2021,2,705,Round 11
East of England,35-44,69,19/04/2021,1,1052,Round 11
East of England,45-54,69,19/04/2021,0,1546,Round 11
East of England,55-64,69,19/04/2021,1,2083,Round 11
East of England,65+,69,19/04/2021,2,3538,Round 11
London,5-12,69,19/04/2021,0,438,Round 11
London,13-17,69,19/04/2021,0,350,Round 11
London,18-24,69,19/04/2021,0,260,Round 11
London,25-34,69,19/04/2021,1,939,Round 11
London,35-44,69,19/04/2021,1,1075,Round 11
London,45-54,69,19/04/2021,0,1005,Round 11
London,55-64,69,19/04/2021,1,1035,Round 11
London,65+,69,19/04/2021,2,1336,Round 11
North East,5-12,69,19/04/2021,0,127,Round 11
North East,13-17,69,19/04/2021,0,143,Round 11
North East,18-24,69,19/04/2021,0,89,Round 11
North East,25-34,69,19/04/2021,0,214,Round 11
North East,35-44,69,19/04/2021,1,265,Round 11
North East,45-54,69,19/04/2021,0,375,Round 11
North East,55-64,69,19/04/2021,0,567,Round 11
North East,65+,69,19/04/2021,0,949,Round 11
North West,5-12,69,19/04/2021,0,417,Round 11
North West,13-17,69,19/04/2021,1,435,Round 11
North West,18-24,69,19/04/2021,0,298,Round 11
North West,25-34,69,19/04/2021,1,563,Round 11
North West,35-44,69,19/04/2021,0,796,Round 11
North West,45-54,69,19/04/2021,1,1113,Round 11
North West,55-64,69,19/04/2021,2,1762,Round 11
North West,65+,69,19/04/2021,3,2817,Round 11
South East,5-12,69,19/04/2021,1,989,Round 11
South East,13-17,69,19/04/2021,0,867,Round 11
South East,18-24,69,19/04/2021,0,494,Round 11
South East,25-34,69,19/04/2021,3,1027,Round 11
South East,35-44,69,19/04/2021,0,1673,Round 11
South East,45-54,69,19/04/2021,1,2343,Round 11
South East,55-64,69,19/04/2021,2,3219,Round 11
South East,65+,69,19/04/2021,2,5276,Round 11
South West,5-12,69,19/04/2021,0,390,Round 11
South West,13-17,69,19/04/2021,0,353,Round 11
South West,18-24,69,19/04/2021,0,232,Round 11
South West,25-34,69,19/04/2021,0,470,Round 11
South West,35-44,69,19/04/2021,1,645,Round 11
South West,45-54,69,19/04/2021,0,946,Round 11
South West,55-64,69,19/04/2021,1,1410,Round 11
South West,65+,69,19/04/2021,1,2572,Round 11
West Midlands,5-12,69,19/04/2021,1,379,Round 11
West Midlands,13-17,69,19/04/2021,1,376,Round 11
West Midlands,18-24,69,19/04/2021,0,227,Round 11
West Midlands,25-34,69,19/04/2021,0,442,Round 11
West Midlands,35-44,69,19/04/2021,1,662,Round 11
West Midlands,45-54,69,19/04/2021,3,979,Round 11
West Midlands,55-64,69,19/04/2021,0,1333,Round 11
West Midlands,65+,69,19/04/2021,1,2311,Round 11
Yorkshire and The Humber,5-12,69,19/04/2021,0,283,Round 11
Yorkshire and The Humber,13-17,69,19/04/2021,0,262,Round 11
Yorkshire and The Humber,18-24,69,19/04/2021,1,163,Round 11
Yorkshire and The Humber,25-34,69,19/04/2021,1,311,Round 11
Yorkshire and The Humber,35-44,69,19/04/2021,0,422,Round 11
Yorkshire and The Humber,45-54,69,19/04/2021,1,659,Round 11
Yorkshire and The Humber,55-64,69,19/04/2021,0,1031,Round 11
Yorkshire and The Humber,65+,69,19/04/2021,0,1770,Round 11
East Midlands,5-12,70,26/04/2021,0,361,Round 11
East Midlands,13-17,70,26/04/2021,0,197,Round 11
East Midlands,18-24,70,26/04/2021,0,168,Round 11
East Midlands,25-34,70,26/04/2021,1,398,Round 11
East Midlands,35-44,70,26/04/2021,1,594,Round 11
East Midlands,45-54,70,26/04/2021,0,869,Round 11
East Midlands,55-64,70,26/04/2021,0,1096,Round 11
East Midlands,65+,70,26/04/2021,3,1245,Round 11
East of England,5-12,70,26/04/2021,0,449,Round 11
East of England,13-17,70,26/04/2021,0,232,Round 11
East of England,18-24,70,26/04/2021,0,200,Round 11
East of England,25-34,70,26/04/2021,0,516,Round 11
East of England,35-44,70,26/04/2021,0,808,Round 11
East of England,45-54,70,26/04/2021,2,979,Round 11
East of England,55-64,70,26/04/2021,0,1161,Round 11
East of England,65+,70,26/04/2021,1,1401,Round 11
London,5-12,70,26/04/2021,2,429,Round 11
London,13-17,70,26/04/2021,0,175,Round 11
London,18-24,70,26/04/2021,1,199,Round 11
London,25-34,70,26/04/2021,0,766,Round 11
London,35-44,70,26/04/2021,1,1017,Round 11
London,45-54,70,26/04/2021,1,884,Round 11
London,55-64,70,26/04/2021,0,725,Round 11
London,65+,70,26/04/2021,0,707,Round 11
North East,5-12,70,26/04/2021,0,107,Round 11
North East,13-17,70,26/04/2021,0,50,Round 11
North East,18-24,70,26/04/2021,0,48,Round 11
North East,25-34,70,26/04/2021,0,120,Round 11
North East,35-44,70,26/04/2021,0,188,Round 11
North East,45-54,70,26/04/2021,0,220,Round 11
North East,55-64,70,26/04/2021,0,334,Round 11
North East,65+,70,26/04/2021,2,324,Round 11
North West,5-12,70,26/04/2021,0,338,Round 11
North West,13-17,70,26/04/2021,0,157,Round 11
North West,18-24,70,26/04/2021,0,165,Round 11
North West,25-34,70,26/04/2021,0,368,Round 11
North West,35-44,70,26/04/2021,1,577,Round 11
North West,45-54,70,26/04/2021,1,819,Round 11
North West,55-64,70,26/04/2021,1,1069,Round 11
North West,65+,70,26/04/2021,3,1165,Round 11
South East,5-12,70,26/04/2021,1,756,Round 11
South East,13-17,70,26/04/2021,0,408,Round 11
South East,18-24,70,26/04/2021,1,322,Round 11
South East,25-34,70,26/04/2021,2,762,Round 11
South East,35-44,70,26/04/2021,2,1316,Round 11
South East,45-54,70,26/04/2021,1,1709,Round 11
South East,55-64,70,26/04/2021,4,1801,Round 11
South East,65+,70,26/04/2021,3,2154,Round 11
South West,5-12,70,26/04/2021,0,300,Round 11
South West,13-17,70,26/04/2021,0,150,Round 11
South West,18-24,70,26/04/2021,0,141,Round 11
South West,25-34,70,26/04/2021,0,298,Round 11
South West,35-44,70,26/04/2021,2,527,Round 11
South West,45-54,70,26/04/2021,0,683,Round 11
South West,55-64,70,26/04/2021,1,852,Round 11
South West,65+,70,26/04/2021,1,1010,Round 11
West Midlands,5-12,70,26/04/2021,2,266,Round 11
West Midlands,13-17,70,26/04/2021,0,166,Round 11
West Midlands,18-24,70,26/04/2021,0,146,Round 11
West Midlands,25-34,70,26/04/2021,2,297,Round 11
West Midlands,35-44,70,26/04/2021,0,474,Round 11
West Midlands,45-54,70,26/04/2021,1,670,Round 11
West Midlands,55-64,70,26/04/2021,0,795,Round 11
West Midlands,65+,70,26/04/2021,0,900,Round 11
Yorkshire and The Humber,5-12,70,26/04/2021,0,218,Round 11
Yorkshire and The Humber,13-17,70,26/04/2021,0,108,Round 11
Yorkshire and The Humber,18-24,70,26/04/2021,0,116,Round 11
Yorkshire and The Humber,25-34,70,26/04/2021,2,223,Round 11
Yorkshire and The Humber,35-44,70,26/04/2021,0,362,Round 11
Yorkshire and The Humber,45-54,70,26/04/2021,0,492,Round 11
Yorkshire and The Humber,55-64,70,26/04/2021,0,582,Round 11
Yorkshire and The Humber,65+,70,26/04/2021,0,659,Round 11
East Midlands,5-12,71,03/05/2021,0,52,Round 11
East Midlands,13-17,71,03/05/2021,0,23,Round 11
East Midlands,18-24,71,03/05/2021,0,30,Round 11
East Midlands,25-34,71,03/05/2021,0,60,Round 11
East Midlands,35-44,71,03/05/2021,0,66,Round 11
East Midlands,45-54,71,03/05/2021,0,91,Round 11
East Midlands,55-64,71,03/05/2021,0,93,Round 11
East Midlands,65+,71,03/05/2021,0,52,Round 11
East of England,5-12,71,03/05/2021,0,54,Round 11
East of England,13-17,71,03/05/2021,0,11,Round 11
East of England,18-24,71,03/05/2021,0,25,Round 11
East of England,25-34,71,03/05/2021,0,46,Round 11
East of England,35-44,71,03/05/2021,0,65,Round 11
East of England,45-54,71,03/05/2021,0,68,Round 11
East of England,55-64,71,03/05/2021,0,70,Round 11
East of England,65+,71,03/05/2021,0,52,Round 11
London,5-12,71,03/05/2021,0,31,Round 11
London,13-17,71,03/05/2021,0,6,Round 11
London,18-24,71,03/05/2021,0,10,Round 11
London,25-34,71,03/05/2021,0,49,Round 11
London,35-44,71,03/05/2021,0,51,Round 11
London,45-54,71,03/05/2021,0,46,Round 11
London,55-64,71,03/05/2021,0,47,Round 11
London,65+,71,03/05/2021,0,25,Round 11
North East,5-12,71,03/05/2021,0,6,Round 11
North East,13-17,71,03/05/2021,0,3,Round 11
North East,18-24,71,03/05/2021,0,7,Round 11
North East,25-34,71,03/05/2021,0,6,Round 11
North East,35-44,71,03/05/2021,0,8,Round 11
North East,45-54,71,03/05/2021,0,21,Round 11
North East,55-64,71,03/05/2021,0,15,Round 11
North East,65+,71,03/05/2021,0,24,Round 11
North West,5-12,71,03/05/2021,0,17,Round 11
North West,13-17,71,03/05/2021,0,11,Round 11
North West,18-24,71,03/05/2021,0,8,Round 11
North West,25-34,71,03/05/2021,0,24,Round 11
North West,35-44,71,03/05/2021,0,50,Round 11
North West,45-54,71,03/05/2021,0,41,Round 11
North West,55-64,71,03/05/2021,0,52,Round 11
North West,65+,71,03/05/2021,0,41,Round 11
South East,5-12,71,03/05/2021,0,70,Round 11
South East,13-17,71,03/05/2021,0,16,Round 11
South East,18-24,71,03/05/2021,0,24,Round 11
South East,25-34,71,03/05/2021,0,76,Round 11
South East,35-44,71,03/05/2021,0,115,Round 11
South East,45-54,71,03/05/2021,0,110,Round 11
South East,55-64,71,03/05/2021,0,121,Round 11
South East,65+,71,03/05/2021,0,103,Round 11
South West,5-12,71,03/05/2021,0,27,Round 11
South West,13-17,71,03/05/2021,0,8,Round 11
South West,18-24,71,03/05/2021,0,4,Round 11
South West,25-34,71,03/05/2021,0,38,Round 11
South West,35-44,71,03/05/2021,0,39,Round 11
South West,45-54,71,03/05/2021,0,50,Round 11
South West,55-64,71,03/05/2021,0,59,Round 11
South West,65+,71,03/05/2021,0,42,Round 11
West Midlands,5-12,71,03/05/2021,0,24,Round 11
West Midlands,13-17,71,03/05/2021,0,13,Round 11
West Midlands,18-24,71,03/05/2021,0,11,Round 11
West Midlands,25-34,71,03/05/2021,0,34,Round 11
West Midlands,35-44,71,03/05/2021,0,48,Round 11
West Midlands,45-54,71,03/05/2021,0,52,Round 11
West Midlands,55-64,71,03/05/2021,0,59,Round 11
West Midlands,65+,71,03/05/2021,0,43,Round 11
Yorkshire and The Humber,5-12,71,03/05/2021,0,8,Round 11
Yorkshire and The Humber,13-17,71,03/05/2021,0,3,Round 11
Yorkshire and The Humber,18-24,71,03/05/2021,0,10,Round 11
Yorkshire and The Humber,25-34,71,03/05/2021,0,13,Round 11
Yorkshire and The Humber,35-44,71,03/05/2021,0,29,Round 11
Yorkshire and The Humber,45-54,71,03/05/2021,0,42,Round 11
Yorkshire and The Humber,55-64,71,03/05/2021,0,42,Round 11
Yorkshire and The Humber,65+,71,03/05/2021,0,26,Round 11
East Midlands,5-12,73,17/05/2021,0,76,Round 12
East Midlands,13-17,73,17/05/2021,0,79,Round 12
East Midlands,18-24,73,17/05/2021,0,39,Round 12
East Midlands,25-34,73,17/05/2021,0,53,Round 12
East Midlands,35-44,73,17/05/2021,0,78,Round 12
East Midlands,45-54,73,17/05/2021,0,129,Round 12
East Midlands,55-64,73,17/05/2021,0,152,Round 12
East Midlands,65+,73,17/05/2021,0,301,Round 12
East of England,5-12,73,17/05/2021,0,98,Round 12
East of England,13-17,73,17/05/2021,0,80,Round 12
East of England,18-24,73,17/05/2021,0,51,Round 12
East of England,25-34,73,17/05/2021,0,74,Round 12
East of England,35-44,73,17/05/2021,0,121,Round 12
East of England,45-54,73,17/05/2021,0,156,Round 12
East of England,55-64,73,17/05/2021,0,235,Round 12
East of England,65+,73,17/05/2021,0,413,Round 12
London,5-12,73,17/05/2021,1,115,Round 12
London,13-17,73,17/05/2021,0,123,Round 12
London,18-24,73,17/05/2021,0,70,Round 12
London,25-34,73,17/05/2021,0,166,Round 12
London,35-44,73,17/05/2021,0,189,Round 12
London,45-54,73,17/05/2021,0,204,Round 12
London,55-64,73,17/05/2021,0,238,Round 12
London,65+,73,17/05/2021,0,333,Round 12
North East,5-12,73,17/05/2021,0,30,Round 12
North East,13-17,73,17/05/2021,0,27,Round 12
North East,18-24,73,17/05/2021,0,28,Round 12
North East,25-34,73,17/05/2021,0,42,Round 12
North East,35-44,73,17/05/2021,0,33,Round 12
North East,45-54,73,17/05/2021,0,57,Round 12
North East,55-64,73,17/05/2021,0,98,Round 12
North East,65+,73,17/05/2021,1,190,Round 12
North West,5-12,73,17/05/2021,0,89,Round 12
North West,13-17,73,17/05/2021,0,82,Round 12
North West,18-24,73,17/05/2021,0,59,Round 12
North West,25-34,73,17/05/2021,0,90,Round 12
North West,35-44,73,17/05/2021,0,97,Round 12
North West,45-54,73,17/05/2021,0,167,Round 12
North West,55-64,73,17/05/2021,0,244,Round 12
North West,65+,73,17/05/2021,0,460,Round 12
South East,5-12,73,17/05/2021,0,170,Round 12
South East,13-17,73,17/05/2021,0,119,Round 12
South East,18-24,73,17/05/2021,0,76,Round 12
South East,25-34,73,17/05/2021,0,112,Round 12
South East,35-44,73,17/05/2021,1,162,Round 12
South East,45-54,73,17/05/2021,0,267,Round 12
South East,55-64,73,17/05/2021,0,371,Round 12
South East,65+,73,17/05/2021,0,677,Round 12
South West,5-12,73,17/05/2021,0,90,Round 12
South West,13-17,73,17/05/2021,0,94,Round 12
South West,18-24,73,17/05/2021,0,52,Round 12
South West,25-34,73,17/05/2021,0,68,Round 12
South West,35-44,73,17/05/2021,0,93,Round 12
South West,45-54,73,17/05/2021,0,160,Round 12
South West,55-64,73,17/05/2021,0,216,Round 12
South West,65+,73,17/05/2021,0,473,Round 12
West Midlands,5-12,73,17/05/2021,0,82,Round 12
West Midlands,13-17,73,17/05/2021,0,67,Round 12
West Midlands,18-24,73,17/05/2021,0,59,Round 12
West Midlands,25-34,73,17/05/2021,0,78,Round 12
West Midlands,35-44,73,17/05/2021,1,103,Round 12
West Midlands,45-54,73,17/05/2021,0,143,Round 12
West Midlands,55-64,73,17/05/2021,0,172,Round 12
West Midlands,65+,73,17/05/2021,0,364,Round 12
Yorkshire and The Humber,5-12,73,17/05/2021,0,76,Round 12
Yorkshire and The Humber,13-17,73,17/05/2021,1,86,Round 12
Yorkshire and The Humber,18-24,73,17/05/2021,0,37,Round 12
Yorkshire and The Humber,25-34,73,17/05/2021,0,78,Round 12
Yorkshire and The Humber,35-44,73,17/05/2021,0,81,Round 12
Yorkshire and The Humber,45-54,73,17/05/2021,0,153,Round 12
Yorkshire and The Humber,55-64,73,17/05/2021,0,176,Round 12
Yorkshire and The Humber,65+,73,17/05/2021,0,341,Round 12
East Midlands,5-12,74,24/05/2021,1,279,Round 12
East Midlands,13-17,74,24/05/2021,0,259,Round 12
East Midlands,18-24,74,24/05/2021,1,175,Round 12
East Midlands,25-34,74,24/05/2021,0,294,Round 12
East Midlands,35-44,74,24/05/2021,0,438,Round 12
East Midlands,45-54,74,24/05/2021,0,689,Round 12
East Midlands,55-64,74,24/05/2021,1,841,Round 12
East Midlands,65+,74,24/05/2021,2,1431,Round 12
East of England,5-12,74,24/05/2021,1,398,Round 12
East of England,13-17,74,24/05/2021,0,322,Round 12
East of England,18-24,74,24/05/2021,0,222,Round 12
East of England,25-34,74,24/05/2021,0,406,Round 12
East of England,35-44,74,24/05/2021,1,632,Round 12
East of England,45-54,74,24/05/2021,3,919,Round 12
East of England,55-64,74,24/05/2021,2,1186,Round 12
East of England,65+,74,24/05/2021,3,2105,Round 12
London,5-12,74,24/05/2021,2,696,Round 12
London,13-17,74,24/05/2021,0,437,Round 12
London,18-24,74,24/05/2021,0,334,Round 12
London,25-34,74,24/05/2021,0,1058,Round 12
London,35-44,74,24/05/2021,1,1316,Round 12
London,45-54,74,24/05/2021,2,1315,Round 12
London,55-64,74,24/05/2021,1,1239,Round 12
London,65+,74,24/05/2021,0,1685,Round 12
North East,5-12,74,24/05/2021,1,122,Round 12
North East,13-17,74,24/05/2021,0,118,Round 12
North East,18-24,74,24/05/2021,0,83,Round 12
North East,25-34,74,24/05/2021,0,155,Round 12
North East,35-44,74,24/05/2021,0,224,Round 12
North East,45-54,74,24/05/2021,0,357,Round 12
North East,55-64,74,24/05/2021,0,524,Round 12
North East,65+,74,24/05/2021,0,856,Round 12
North West,5-12,74,24/05/2021,3,345,Round 12
North West,13-17,74,24/05/2021,2,362,Round 12
North West,18-24,74,24/05/2021,1,239,Round 12
North West,25-34,74,24/05/2021,3,490,Round 12
North West,35-44,74,24/05/2021,2,631,Round 12
North West,45-54,74,24/05/2021,2,956,Round 12
North West,55-64,74,24/05/2021,1,1307,Round 12
North West,65+,74,24/05/2021,1,2208,Round 12
South East,5-12,74,24/05/2021,0,626,Round 12
South East,13-17,74,24/05/2021,0,493,Round 12
South East,18-24,74,24/05/2021,1,302,Round 12
South East,25-34,74,24/05/2021,1,589,Round 12
South East,35-44,74,24/05/2021,0,1038,Round 12
South East,45-54,74,24/05/2021,3,1465,Round 12
South East,55-64,74,24/05/2021,0,1828,Round 12
South East,65+,74,24/05/2021,3,2925,Round 12
South West,5-12,74,24/05/2021,1,368,Round 12
South West,13-17,74,24/05/2021,0,291,Round 12
South West,18-24,74,24/05/2021,0,168,Round 12
South West,25-34,74,24/05/2021,0,396,Round 12
South West,35-44,74,24/05/2021,0,560,Round 12
South West,45-54,74,24/05/2021,1,916,Round 12
South West,55-64,74,24/05/2021,2,1236,Round 12
South West,65+,74,24/05/2021,0,2101,Round 12
West Midlands,5-12,74,24/05/2021,1,292,Round 12
