"region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"East of England","35-44",70,2021-04-26,0,808,"Round 11"
"East of England","35-44",71,2021-05-03,0,65,"Round 11"
"East of England","5-12",68,2021-04-12,1,118,"Round 11"
"East of England","5-12",69,2021-04-19,0,588,"Round 11"
"East of England","5-12",70,2021-04-26,0,449,"Round 11"
"East of England","5-12",71,2021-05-03,0,54,"Round 11"
"East of England","13-17",68,2021-04-12,0,155,"Round 11"
"East of England","13-17",69,2021-04-19,2,580,"Round 11"
"East of England","13-17",70,2021-04-26,0,232,"Round 11"
"East of England","13-17",71,2021-05-03,0,11,"Round 11"
"East of England","18-24",68,2021-04-12,0,72,"Round 11"
"East of England","18-24",69,2021-04-19,0,373,"Round 11"
"East of England","18-24",70,2021-04-26,0,200,"Round 11"
"East of England","18-24",71,2021-05-03,0,25,"Round 11"
"East of England","25-34",68,2021-04-12,0,100,"Round 11"
"East of England","25-34",69,2021-04-19,2,705,"Round 11"
"East of England","25-34",70,2021-04-26,0,516,"Round 11"
"East of England","25-34",71,2021-05-03,0,46,"Round 11"
"East of England","45-54",68,2021-04-12,0,221,"Round 11"
"East of England","45-54",69,2021-04-19,0,1546,"Round 11"
"East of England","45-54",70,2021-04-26,2,979,"Round 11"
"East of England","45-54",71,2021-05-03,0,68,"Round 11"
"East of England","55-64",68,2021-04-12,1,252,"Round 11"
"East of England","55-64",69,2021-04-19,1,2083,"Round 11"
"East of England","55-64",70,2021-04-26,0,1161,"Round 11"
"East of England","55-64",71,2021-05-03,0,70,"Round 11"
"East of England","65+",68,2021-04-12,0,557,"Round 11"
"East of England","65+",69,2021-04-19,2,3538,"Round 11"
"East of England","65+",70,2021-04-26,1,1401,"Round 11"
"East of England","65+",71,2021-05-03,0,52,"Round 11"
"London","35-44",68,2021-04-12,0,110,"Round 11"
"London","35-44",69,2021-04-19,1,1075,"Round 11"
"London","35-44",70,2021-04-26,1,1017,"Round 11"
"London","35-44",71,2021-05-03,0,51,"Round 11"
"London","5-12",68,2021-04-12,0,77,"Round 11"
"London","5-12",69,2021-04-19,0,438,"Round 11"
"London","5-12",70,2021-04-26,2,429,"Round 11"
"London","5-12",71,2021-05-03,0,31,"Round 11"
"London","13-17",68,2021-04-12,1,138,"Round 11"
"London","13-17",69,2021-04-19,0,350,"Round 11"
"London","13-17",70,2021-04-26,0,175,"Round 11"
"London","13-17",71,2021-05-03,0,6,"Round 11"
"London","18-24",68,2021-04-12,0,50,"Round 11"
"London","18-24",69,2021-04-19,0,260,"Round 11"
"London","18-24",70,2021-04-26,1,199,"Round 11"
"London","18-24",71,2021-05-03,0,10,"Round 11"
"London","25-34",68,2021-04-12,0,71,"Round 11"
"London","25-34",69,2021-04-19,1,939,"Round 11"
"London","25-34",70,2021-04-26,0,766,"Round 11"
"London","25-34",71,2021-05-03,0,49,"Round 11"
"London","45-54",68,2021-04-12,0,128,"Round 11"
"London","45-54",69,2021-04-19,0,1005,"Round 11"
"London","45-54",70,2021-04-26,1,884,"Round 11"
"London","45-54",71,2021-05-03,0,46,"Round 11"
"London","55-64",68,2021-04-12,0,114,"Round 11"
"London","55-64",69,2021-04-19,1,1035,"Round 11"
"London","55-64",70,2021-04-26,0,725,"Round 11"
"London","55-64",71,2021-05-03,0,47,"Round 11"
"London","65+",68,2021-04-12,0,184,"Round 11"
"London","65+",69,2021-04-19,2,1336,"Round 11"
"London","65+",70,2021-04-26,0,707,"Round 11"
"London","65+",71,2021-05-03,0,25,"Round 11"
"South West","35-44",68,2021-04-12,0,84,"Round 11"
"South West","35-44",69,2021-04-19,1,645,"Round 11"
"South West","35-44",70,2021-04-26,2,527,"Round 11"
"South West","35-44",71,2021-05-03,0,39,"Round 11"
"South West","5-12",68,2021-04-12,0,73,"Round 11"
"South West","5-12",69,2021-04-19,0,390,"Round 11"
"South West","5-12",70,2021-04-26,0,300,"Round 11"
"South West","5-12",71,2021-05-03,0,27,"Round 11"
"South West","13-17",68,2021-04-12,0,92,"Round 11"
"South West","13-17",69,2021-04-19,0,353,"Round 11"
"South West","13-17",70,2021-04-26,0,150,"Round 11"
"South West","13-17",71,2021-05-03,0,8,"Round 11"
"South West","18-24",68,2021-04-12,0,70,"Round 11"
"South West","18-24",69,2021-04-19,0,232,"Round 11"
"South West","18-24",70,2021-04-26,0,141,"Round 11"
"South West","18-24",71,2021-05-03,0,4,"Round 11"
"South West","25-34",68,2021-04-12,0,74,"Round 11"
"South West","25-34",69,2021-04-19,0,470,"Round 11"
"South West","25-34",70,2021-04-26,0,298,"Round 11"
"South West","25-34",71,2021-05-03,0,38,"Round 11"
"South West","45-54",68,2021-04-12,1,149,"Round 11"
"South West","45-54",69,2021-04-19,0,946,"Round 11"
"South West","45-54",70,2021-04-26,0,683,"Round 11"
"South West","45-54",71,2021-05-03,0,50,"Round 11"
"South West","55-64",68,2021-04-12,0,224,"Round 11"
"South West","55-64",69,2021-04-19,1,1410,"Round 11"
"South West","55-64",70,2021-04-26,1,852,"Round 11"
"South West","55-64",71,2021-05-03,0,59,"Round 11"
"South West","65+",68,2021-04-12,0,409,"Round 11"
"South West","65+",69,2021-04-19,1,2572,"Round 11"
"South West","65+",70,2021-04-26,1,1010,"Round 11"
"South West","65+",71,2021-05-03,0,42,"Round 11"
"South East","35-44",73,2021-05-17,1,162,"Round 12"
"South East","35-44",74,2021-05-24,0,1038,"Round 12"
"South East","35-44",75,2021-05-31,1,773,"Round 12"
"South East","35-44",76,2021-06-07,0,140,"Round 12"
"South East","5-12",73,2021-05-17,0,170,"Round 12"
"South East","5-12",74,2021-05-24,0,626,"Round 12"
"South East","5-12",75,2021-05-31,1,500,"Round 12"
"South East","5-12",76,2021-06-07,0,82,"Round 12"
"South East","13-17",73,2021-05-17,0,119,"Round 12"
"South East","13-17",74,2021-05-24,0,493,"Round 12"
"South East","13-17",75,2021-05-31,1,338,"Round 12"
"South East","13-17",76,2021-06-07,0,53,"Round 12"
"South East","18-24",73,2021-05-17,0,76,"Round 12"
"South East","18-24",74,2021-05-24,1,302,"Round 12"
"South East","18-24",75,2021-05-31,1,237,"Round 12"
"South East","18-24",76,2021-06-07,0,38,"Round 12"
"South East","25-34",73,2021-05-17,0,112,"Round 12"
"South East","25-34",74,2021-05-24,1,589,"Round 12"
"South East","25-34",75,2021-05-31,0,546,"Round 12"
"South East","25-34",76,2021-06-07,1,71,"Round 12"
"South East","45-54",73,2021-05-17,0,267,"Round 12"
"South East","45-54",74,2021-05-24,3,1465,"Round 12"
"South East","45-54",75,2021-05-31,1,1212,"Round 12"
"South East","45-54",76,2021-06-07,1,168,"Round 12"
"South East","55-64",73,2021-05-17,0,371,"Round 12"
"South East","55-64",74,2021-05-24,0,1828,"Round 12"
"South East","55-64",75,2021-05-31,3,1452,"Round 12"
"South East","55-64",76,2021-06-07,0,127,"Round 12"
"South East","65+",73,2021-05-17,0,677,"Round 12"
"South East","65+",74,2021-05-24,3,2925,"Round 12"
"South East","65+",75,2021-05-31,2,1755,"Round 12"
"South East","65+",76,2021-06-07,0,134,"Round 12"
"North East","35-44",73,2021-05-17,0,33,"Round 12"
"North East","35-44",74,2021-05-24,0,224,"Round 12"
"North East","35-44",75,2021-05-31,1,227,"Round 12"
"North East","35-44",76,2021-06-07,0,32,"Round 12"
"North East","5-12",73,2021-05-17,0,30,"Round 12"
"North East","5-12",74,2021-05-24,1,122,"Round 12"
"North East","5-12",75,2021-05-31,0,117,"Round 12"
"North East","5-12",76,2021-06-07,0,20,"Round 12"
"North East","13-17",73,2021-05-17,0,27,"Round 12"
"North East","13-17",74,2021-05-24,0,118,"Round 12"
"North East","13-17",75,2021-05-31,0,73,"Round 12"
"North East","13-17",76,2021-06-07,0,7,"Round 12"
"North East","18-24",73,2021-05-17,0,28,"Round 12"
"North East","18-24",74,2021-05-24,0,83,"Round 12"
"North East","18-24",75,2021-05-31,1,71,"Round 12"
"North East","18-24",76,2021-06-07,1,4,"Round 12"
"North East","25-34",73,2021-05-17,0,42,"Round 12"
"North East","25-34",74,2021-05-24,0,155,"Round 12"
"North East","25-34",75,2021-05-31,0,155,"Round 12"
"North East","25-34",76,2021-06-07,0,17,"Round 12"
"North East","45-54",73,2021-05-17,0,57,"Round 12"
"North East","45-54",74,2021-05-24,0,357,"Round 12"
"North East","45-54",75,2021-05-31,0,329,"Round 12"
"North East","45-54",76,2021-06-07,0,45,"Round 12"
"North East","55-64",73,2021-05-17,0,98,"Round 12"
"North East","55-64",74,2021-05-24,0,524,"Round 12"
"North East","55-64",75,2021-05-31,0,418,"Round 12"
"North East","55-64",76,2021-06-07,0,33,"Round 12"
"North East","65+",73,2021-05-17,1,190,"Round 12"
"North East","65+",74,2021-05-24,0,856,"Round 12"
"North East","65+",75,2021-05-31,1,481,"Round 12"
"North East","65+",76,2021-06-07,0,33,"Round 12"
"North West","35-44",73,2021-05-17,0,97,"Round 12"
"North West","35-44",74,2021-05-24,2,631,"Round 12"
"North West","35-44",75,2021-05-31,0,566,"Round 12"
"North West","35-44",76,2021-06-07,0,83,"Round 12"
"North West","5-12",73,2021-05-17,0,89,"Round 12"
"North West","5-12",74,2021-05-24,3,345,"Round 12"
"North West","5-12",75,2021-05-31,1,313,"Round 12"
"North West","5-12",76,2021-06-07,0,41,"Round 12"
"North West","13-17",73,2021-05-17,0,82,"Round 12"
"North West","13-17",74,2021-05-24,2,362,"Round 12"
"North West","13-17",75,2021-05-31,0,220,"Round 12"
"North West","13-17",76,2021-06-07,0,29,"Round 12"
"North West","18-24",73,2021-05-17,0,59,"Round 12"
"North West","18-24",74,2021-05-24,1,239,"Round 12"
"North West","18-24",75,2021-05-31,2,142,"Round 12"
"North West","18-24",76,2021-06-07,0,27,"Round 12"
"North West","25-34",73,2021-05-17,0,90,"Round 12"
"North West","25-34",74,2021-05-24,3,490,"Round 12"
"North West","25-34",75,2021-05-31,2,409,"Round 12"
"North West","25-34",76,2021-06-07,0,43,"Round 12"
"North West","45-54",73,2021-05-17,0,167,"Round 12"
"North West","45-54",74,2021-05-24,2,956,"Round 12"
"North West","45-54",75,2021-05-31,1,846,"Round 12"
"North West","45-54",76,2021-06-07,0,104,"Round 12"
"North West","55-64",73,2021-05-17,0,244,"Round 12"
"North West","55-64",74,2021-05-24,1,1307,"Round 12"
"North West","55-64",75,2021-05-31,0,1074,"Round 12"
"North West","55-64",76,2021-06-07,0,103,"Round 12"
"North West","65+",73,2021-05-17,0,460,"Round 12"
"North West","65+",74,2021-05-24,1,2208,"Round 12"
"North West","65+",75,2021-05-31,1,1285,"Round 12"
"North West","65+",76,2021-06-07,0,106,"Round 12"
"Yorkshire and The Humber","35-44",73,2021-05-17,0,81,"Round 12"
"Yorkshire and The Humber","35-44",74,2021-05-24,0,545,"Round 12"
"Yorkshire and The Humber","35-44",75,2021-05-31,2,451,"Round 12"
"Yorkshire and The Humber","35-44",76,2021-06-07,0,55,"Round 12"
"Yorkshire and The Humber","5-12",73,2021-05-17,0,76,"Round 12"
"Yorkshire and The Humber","5-12",74,2021-05-24,2,344,"Round 12"
"Yorkshire and The Humber","5-12",75,2021-05-31,4,241,"Round 12"
"Yorkshire and The Humber","5-12",76,2021-06-07,0,41,"Round 12"
"Yorkshire and The Humber","13-17",73,2021-05-17,1,86,"Round 12"
"Yorkshire and The Humber","13-17",74,2021-05-24,1,298,"Round 12"
"Yorkshire and The Humber","13-17",75,2021-05-31,2,186,"Round 12"
"Yorkshire and The Humber","13-17",76,2021-06-07,0,17,"Round 12"
"Yorkshire and The Humber","18-24",73,2021-05-17,0,37,"Round 12"
"Yorkshire and The Humber","18-24",74,2021-05-24,1,219,"Round 12"
"Yorkshire and The Humber","18-24",75,2021-05-31,0,150,"Round 12"
"Yorkshire and The Humber","18-24",76,2021-06-07,0,17,"Round 12"
"Yorkshire and The Humber","25-34",73,2021-05-17,0,78,"Round 12"
"Yorkshire and The Humber","25-34",74,2021-05-24,0,404,"Round 12"
"Yorkshire and The Humber","25-34",75,2021-05-31,0,309,"Round 12"
"Yorkshire and The Humber","25-34",76,2021-06-07,0,28,"Round 12"
"Yorkshire and The Humber","45-54",73,2021-05-17,0,153,"Round 12"
"Yorkshire and The Humber","45-54",74,2021-05-24,1,751,"Round 12"
"Yorkshire and The Humber","45-54",75,2021-05-31,2,613,"Round 12"
"Yorkshire and The Humber","45-54",76,2021-06-07,0,96,"Round 12"
"Yorkshire and The Humber","55-64",73,2021-05-17,0,176,"Round 12"
"Yorkshire and The Humber","55-64",74,2021-05-24,0,1022,"Round 12"
"Yorkshire and The Humber","55-64",75,2021-05-31,0,803,"Round 12"
"Yorkshire and The Humber","55-64",76,2021-06-07,0,87,"Round 12"
"Yorkshire and The Humber","65+",73,2021-05-17,0,341,"Round 12"
"Yorkshire and The Humber","65+",74,2021-05-24,0,1735,"Round 12"
"Yorkshire and The Humber","65+",75,2021-05-31,0,1015,"Round 12"
"Yorkshire and The Humber","65+",76,2021-06-07,0,80,"Round 12"
"East Midlands","35-44",73,2021-05-17,0,78,"Round 12"
"East Midlands","35-44",74,2021-05-24,0,438,"Round 12"
"East Midlands","35-44",75,2021-05-31,0,354,"Round 12"
"East Midlands","35-44",76,2021-06-07,0,67,"Round 12"
"East Midlands","5-12",73,2021-05-17,0,76,"Round 12"
"East Midlands","5-12",74,2021-05-24,1,279,"Round 12"
"East Midlands","5-12",75,2021-05-31,1,228,"Round 12"
"East Midlands","5-12",76,2021-06-07,0,42,"Round 12"
"East Midlands","13-17",73,2021-05-17,0,79,"Round 12"
"East Midlands","13-17",74,2021-05-24,0,259,"Round 12"
"East Midlands","13-17",75,2021-05-31,1,163,"Round 12"
"East Midlands","13-17",76,2021-06-07,0,19,"Round 12"
"East Midlands","18-24",73,2021-05-17,0,39,"Round 12"
"East Midlands","18-24",74,2021-05-24,1,175,"Round 12"
"East Midlands","18-24",75,2021-05-31,0,141,"Round 12"
"East Midlands","18-24",76,2021-06-07,1,21,"Round 12"
"East Midlands","25-34",73,2021-05-17,0,53,"Round 12"
"East Midlands","25-34",74,2021-05-24,0,294,"Round 12"
"East Midlands","25-34",75,2021-05-31,1,296,"Round 12"
"East Midlands","25-34",76,2021-06-07,0,24,"Round 12"
"East Midlands","45-54",73,2021-05-17,0,129,"Round 12"
"East Midlands","45-54",74,2021-05-24,0,689,"Round 12"
"East Midlands","45-54",75,2021-05-31,1,630,"Round 12"
"East Midlands","45-54",76,2021-06-07,0,73,"Round 12"
"East Midlands","55-64",73,2021-05-17,0,152,"Round 12"
"East Midlands","55-64",74,2021-05-24,1,841,"Round 12"
"East Midlands","55-64",75,2021-05-31,1,765,"Round 12"
"East Midlands","55-64",76,2021-06-07,0,66,"Round 12"
"East Midlands","65+",73,2021-05-17,0,301,"Round 12"
"East Midlands","65+",74,2021-05-24,2,1431,"Round 12"
"East Midlands","65+",75,2021-05-31,1,881,"Round 12"
"East Midlands","65+",76,2021-06-07,0,57,"Round 12"
"West Midlands","35-44",73,2021-05-17,1,103,"Round 12"
"West Midlands","35-44",74,2021-05-24,1,534,"Round 12"
"West Midlands","35-44",75,2021-05-31,0,515,"Round 12"
"West Midlands","35-44",76,2021-06-07,0,81,"Round 12"
"West Midlands","5-12",73,2021-05-17,0,82,"Round 12"
"West Midlands","5-12",74,2021-05-24,1,292,"Round 12"
"West Midlands","5-12",75,2021-05-31,2,279,"Round 12"
"West Midlands","5-12",76,2021-06-07,1,47,"Round 12"
"West Midlands","13-17",73,2021-05-17,0,67,"Round 12"
"West Midlands","13-17",74,2021-05-24,0,307,"Round 12"
"West Midlands","13-17",75,2021-05-31,0,228,"Round 12"
"West Midlands","13-17",76,2021-06-07,1,29,"Round 12"
"West Midlands","18-24",73,2021-05-17,0,59,"Round 12"
"West Midlands","18-24",74,2021-05-24,1,186,"Round 12"
"West Midlands","18-24",75,2021-05-31,0,163,"Round 12"
"West Midlands","18-24",76,2021-06-07,0,21,"Round 12"
"West Midlands","25-34",73,2021-05-17,0,78,"Round 12"
"West Midlands","25-34",74,2021-05-24,0,364,"Round 12"
"West Midlands","25-34",75,2021-05-31,0,344,"Round 12"
"West Midlands","25-34",76,2021-06-07,0,50,"Round 12"
"West Midlands","45-54",73,2021-05-17,0,143,"Round 12"
"West Midlands","45-54",74,2021-05-24,0,775,"Round 12"
"West Midlands","45-54",75,2021-05-31,1,801,"Round 12"
"West Midlands","45-54",76,2021-06-07,0,88,"Round 12"
"West Midlands","55-64",73,2021-05-17,0,172,"Round 12"
"West Midlands","55-64",74,2021-05-24,1,930,"Round 12"
"West Midlands","55-64",75,2021-05-31,0,931,"Round 12"
"West Midlands","55-64",76,2021-06-07,0,88,"Round 12"
"West Midlands","65+",73,2021-05-17,0,364,"Round 12"
"West Midlands","65+",74,2021-05-24,0,1623,"Round 12"
"West Midlands","65+",75,2021-05-31,2,1130,"Round 12"
"West Midlands","65+",76,2021-06-07,0,100,"Round 12"
"East of England","35-44",73,2021-05-17,0,121,"Round 12"
"East of England","35-44",74,2021-05-24,1,632,"Round 12"
"East of England","35-44",75,2021-05-31,1,525,"Round 12"
"East of England","35-44",76,2021-06-07,0,77,"Round 12"
"East of England","5-12",73,2021-05-17,0,98,"Round 12"
"East of England","5-12",74,2021-05-24,1,398,"Round 12"
"East of England","5-12",75,2021-05-31,2,348,"Round 12"
"East of England","5-12",76,2021-06-07,0,53,"Round 12"
"East of England","13-17",73,2021-05-17,0,80,"Round 12"
"East of England","13-17",74,2021-05-24,0,322,"Round 12"
"East of England","13-17",75,2021-05-31,0,222,"Round 12"
"East of England","13-17",76,2021-06-07,0,38,"Round 12"
"East of England","18-24",73,2021-05-17,0,51,"Round 12"
"East of England","18-24",74,2021-05-24,0,222,"Round 12"
"East of England","18-24",75,2021-05-31,0,156,"Round 12"
"East of England","18-24",76,2021-06-07,1,21,"Round 12"
"East of England","25-34",73,2021-05-17,0,74,"Round 12"
"East of England","25-34",74,2021-05-24,0,406,"Round 12"
"East of England","25-34",75,2021-05-31,0,322,"Round 12"
"East of England","25-34",76,2021-06-07,0,60,"Round 12"
"East of England","45-54",73,2021-05-17,0,156,"Round 12"
"East of England","45-54",74,2021-05-24,3,919,"Round 12"
"East of England","45-54",75,2021-05-31,1,796,"Round 12"
"East of England","45-54",76,2021-06-07,0,99,"Round 12"
"East of England","55-64",73,2021-05-17,0,235,"Round 12"
"East of England","55-64",74,2021-05-24,2,1186,"Round 12"
"East of England","55-64",75,2021-05-31,1,900,"Round 12"
"East of England","55-64",76,2021-06-07,0,94,"Round 12"
"East of England","65+",73,2021-05-17,0,413,"Round 12"
"East of England","65+",74,2021-05-24,3,2105,"Round 12"
"East of England","65+",75,2021-05-31,1,1183,"Round 12"
"East of England","65+",76,2021-06-07,0,73,"Round 12"
"London","35-44",73,2021-05-17,0,189,"Round 12"
"London","35-44",74,2021-05-24,1,1316,"Round 12"
"London","35-44",75,2021-05-31,2,1047,"Round 12"
"London","35-44",76,2021-06-07,1,209,"Round 12"
"London","5-12",73,2021-05-17,1,115,"Round 12"
"London","5-12",74,2021-05-24,2,696,"Round 12"
"London","5-12",75,2021-05-31,1,538,"Round 12"
"London","5-12",76,2021-06-07,0,75,"Round 12"
"London","13-17",73,2021-05-17,0,123,"Round 12"
"London","13-17",74,2021-05-24,0,437,"Round 12"
"London","13-17",75,2021-05-31,0,345,"Round 12"
"London","13-17",76,2021-06-07,0,31,"Round 12"
"London","18-24",73,2021-05-17,0,70,"Round 12"
"London","18-24",74,2021-05-24,0,334,"Round 12"
"London","18-24",75,2021-05-31,0,246,"Round 12"
"London","18-24",76,2021-06-07,0,29,"Round 12"
"London","25-34",73,2021-05-17,0,166,"Round 12"
"London","25-34",74,2021-05-24,0,1058,"Round 12"
"London","25-34",75,2021-05-31,3,949,"Round 12"
"London","25-34",76,2021-06-07,0,141,"Round 12"
"London","45-54",73,2021-05-17,0,204,"Round 12"
"London","45-54",74,2021-05-24,2,1315,"Round 12"
"London","45-54",75,2021-05-31,1,1100,"Round 12"
"London","45-54",76,2021-06-07,1,178,"Round 12"
"London","55-64",73,2021-05-17,0,238,"Round 12"
"London","55-64",74,2021-05-24,1,1239,"Round 12"
"London","55-64",75,2021-05-31,2,1141,"Round 12"
"London","55-64",76,2021-06-07,0,115,"Round 12"
"London","65+",73,2021-05-17,0,333,"Round 12"
"London","65+",74,2021-05-24,0,1685,"Round 12"
"London","65+",75,2021-05-31,3,1096,"Round 12"
"London","65+",76,2021-06-07,0,95,"Round 12"
"South West","35-44",73,2021-05-17,0,93,"Round 12"
"South West","35-44",74,2021-05-24,0,560,"Round 12"
"South West","35-44",75,2021-05-31,0,423,"Round 12"
"South West","35-44",76,2021-06-07,0,70,"Round 12"
"South West","5-12",73,2021-05-17,0,90,"Round 12"
"South West","5-12",74,2021-05-24,1,368,"Round 12"
"South West","5-12",75,2021-05-31,0,270,"Round 12"
