"nhs_region","age_group","react_week_number","react_week_start_date","number_positive","number_samples","round"
"South West","55-64",64,2021-03-15,1,1454,"Round 10"
"South West","55-64",65,2021-03-22,3,876,"Round 10"
"South West","55-64",66,2021-03-29,0,46,"Round 10"
"South West","65+",63,2021-03-08,0,494,"Round 10"
"South West","65+",64,2021-03-15,5,2696,"Round 10"
"South West","65+",65,2021-03-22,0,1017,"Round 10"
"South West","65+",66,2021-03-29,1,23,"Round 10"
NA,"55-64",64,2021-03-15,0,1,"Round 10"
"East of England","35-44",68,2021-04-12,0,181,"Round 11"
"East of England","35-44",69,2021-04-19,1,1087,"Round 11"
"East of England","35-44",70,2021-04-26,0,827,"Round 11"
"East of England","35-44",71,2021-05-03,0,69,"Round 11"
"East of England","5-12",68,2021-04-12,1,122,"Round 11"
"East of England","5-12",69,2021-04-19,0,614,"Round 11"
"East of England","5-12",70,2021-04-26,0,460,"Round 11"
"East of England","5-12",71,2021-05-03,0,55,"Round 11"
"East of England","13-17",68,2021-04-12,0,159,"Round 11"
"East of England","13-17",69,2021-04-19,2,603,"Round 11"
"East of England","13-17",70,2021-04-26,0,238,"Round 11"
"East of England","13-17",71,2021-05-03,0,11,"Round 11"
"East of England","18-24",68,2021-04-12,0,73,"Round 11"
"East of England","18-24",69,2021-04-19,0,382,"Round 11"
"East of England","18-24",70,2021-04-26,0,204,"Round 11"
"East of England","18-24",71,2021-05-03,0,26,"Round 11"
"East of England","25-34",68,2021-04-12,0,106,"Round 11"
"East of England","25-34",69,2021-04-19,2,725,"Round 11"
"East of England","25-34",70,2021-04-26,0,529,"Round 11"
"East of England","25-34",71,2021-05-03,0,49,"Round 11"
"East of England","45-54",68,2021-04-12,0,232,"Round 11"
"East of England","45-54",69,2021-04-19,0,1596,"Round 11"
"East of England","45-54",70,2021-04-26,2,1002,"Round 11"
"East of England","45-54",71,2021-05-03,0,72,"Round 11"
"East of England","55-64",68,2021-04-12,1,262,"Round 11"
"East of England","55-64",69,2021-04-19,1,2158,"Round 11"
"East of England","55-64",70,2021-04-26,0,1192,"Round 11"
"East of England","55-64",71,2021-05-03,0,75,"Round 11"
"East of England","65+",68,2021-04-12,0,567,"Round 11"
"East of England","65+",69,2021-04-19,2,3617,"Round 11"
"East of England","65+",70,2021-04-26,1,1441,"Round 11"
"East of England","65+",71,2021-05-03,0,54,"Round 11"
"London","35-44",68,2021-04-12,0,110,"Round 11"
"London","35-44",69,2021-04-19,1,1074,"Round 11"
"London","35-44",70,2021-04-26,1,1017,"Round 11"
"London","35-44",71,2021-05-03,0,51,"Round 11"
"London","5-12",68,2021-04-12,0,77,"Round 11"
"London","5-12",69,2021-04-19,0,438,"Round 11"
"London","5-12",70,2021-04-26,2,429,"Round 11"
"London","5-12",71,2021-05-03,0,31,"Round 11"
"London","13-17",68,2021-04-12,1,136,"Round 11"
"London","13-17",69,2021-04-19,0,350,"Round 11"
"London","13-17",70,2021-04-26,0,174,"Round 11"
"London","13-17",71,2021-05-03,0,6,"Round 11"
"London","18-24",68,2021-04-12,0,50,"Round 11"
"London","18-24",69,2021-04-19,0,258,"Round 11"
"London","18-24",70,2021-04-26,1,199,"Round 11"
"London","18-24",71,2021-05-03,0,10,"Round 11"
"London","25-34",68,2021-04-12,0,71,"Round 11"
"London","25-34",69,2021-04-19,1,938,"Round 11"
"London","25-34",70,2021-04-26,0,764,"Round 11"
"London","25-34",71,2021-05-03,0,49,"Round 11"
"London","45-54",68,2021-04-12,0,128,"Round 11"
"London","45-54",69,2021-04-19,0,1005,"Round 11"
"London","45-54",70,2021-04-26,1,884,"Round 11"
"London","45-54",71,2021-05-03,0,46,"Round 11"
"London","55-64",68,2021-04-12,0,114,"Round 11"
"London","55-64",69,2021-04-19,1,1034,"Round 11"
"London","55-64",70,2021-04-26,0,725,"Round 11"
"London","55-64",71,2021-05-03,0,47,"Round 11"
"London","65+",68,2021-04-12,0,184,"Round 11"
"London","65+",69,2021-04-19,2,1336,"Round 11"
"London","65+",70,2021-04-26,0,707,"Round 11"
"London","65+",71,2021-05-03,0,25,"Round 11"
"Midlands","35-44",68,2021-04-12,1,228,"Round 11"
"Midlands","35-44",69,2021-04-19,2,1493,"Round 11"
"Midlands","35-44",70,2021-04-26,1,1044,"Round 11"
"Midlands","35-44",71,2021-05-03,0,112,"Round 11"
"Midlands","5-12",68,2021-04-12,2,217,"Round 11"
"Midlands","5-12",69,2021-04-19,2,917,"Round 11"
"Midlands","5-12",70,2021-04-26,2,613,"Round 11"
"Midlands","5-12",71,2021-05-03,0,73,"Round 11"
"Midlands","13-17",68,2021-04-12,1,255,"Round 11"
"Midlands","13-17",69,2021-04-19,2,834,"Round 11"
"Midlands","13-17",70,2021-04-26,0,356,"Round 11"
"Midlands","13-17",71,2021-05-03,0,34,"Round 11"
"Midlands","18-24",68,2021-04-12,0,122,"Round 11"
"Midlands","18-24",69,2021-04-19,0,522,"Round 11"
"Midlands","18-24",70,2021-04-26,0,309,"Round 11"
"Midlands","18-24",71,2021-05-03,0,39,"Round 11"
"Midlands","25-34",68,2021-04-12,1,207,"Round 11"
"Midlands","25-34",69,2021-04-19,0,1077,"Round 11"
"Midlands","25-34",70,2021-04-26,3,678,"Round 11"
"Midlands","25-34",71,2021-05-03,0,94,"Round 11"
"Midlands","45-54",68,2021-04-12,1,350,"Round 11"
"Midlands","45-54",69,2021-04-19,3,2248,"Round 11"
"Midlands","45-54",70,2021-04-26,1,1498,"Round 11"
"Midlands","45-54",71,2021-05-03,0,140,"Round 11"
"Midlands","55-64",68,2021-04-12,0,466,"Round 11"
"Midlands","55-64",69,2021-04-19,3,3166,"Round 11"
"Midlands","55-64",70,2021-04-26,0,1850,"Round 11"
"Midlands","55-64",71,2021-05-03,0,149,"Round 11"
"Midlands","65+",68,2021-04-12,0,840,"Round 11"
"Midlands","65+",69,2021-04-19,2,5344,"Round 11"
"Midlands","65+",70,2021-04-26,3,2080,"Round 11"
"Midlands","65+",71,2021-05-03,0,93,"Round 11"
"North East and Yorkshire","35-44",68,2021-04-12,0,126,"Round 11"
"North East and Yorkshire","35-44",69,2021-04-19,1,781,"Round 11"
"North East and Yorkshire","35-44",70,2021-04-26,0,618,"Round 11"
"North East and Yorkshire","35-44",71,2021-05-03,0,42,"Round 11"
"North East and Yorkshire","5-12",68,2021-04-12,0,95,"Round 11"
"North East and Yorkshire","5-12",69,2021-04-19,0,453,"Round 11"
"North East and Yorkshire","5-12",70,2021-04-26,0,366,"Round 11"
"North East and Yorkshire","5-12",71,2021-05-03,0,17,"Round 11"
"North East and Yorkshire","13-17",68,2021-04-12,0,132,"Round 11"
"North East and Yorkshire","13-17",69,2021-04-19,0,447,"Round 11"
"North East and Yorkshire","13-17",70,2021-04-26,0,176,"Round 11"
"North East and Yorkshire","13-17",71,2021-05-03,0,10,"Round 11"
"North East and Yorkshire","18-24",68,2021-04-12,0,69,"Round 11"
"North East and Yorkshire","18-24",69,2021-04-19,1,278,"Round 11"
"North East and Yorkshire","18-24",70,2021-04-26,0,188,"Round 11"
"North East and Yorkshire","18-24",71,2021-05-03,0,18,"Round 11"
"North East and Yorkshire","25-34",68,2021-04-12,1,93,"Round 11"
"North East and Yorkshire","25-34",69,2021-04-19,1,580,"Round 11"
"North East and Yorkshire","25-34",70,2021-04-26,2,380,"Round 11"
"North East and Yorkshire","25-34",71,2021-05-03,0,24,"Round 11"
"North East and Yorkshire","45-54",68,2021-04-12,1,164,"Round 11"
"North East and Yorkshire","45-54",69,2021-04-19,1,1167,"Round 11"
"North East and Yorkshire","45-54",70,2021-04-26,0,801,"Round 11"
"North East and Yorkshire","45-54",71,2021-05-03,0,65,"Round 11"
"North East and Yorkshire","55-64",68,2021-04-12,1,269,"Round 11"
"North East and Yorkshire","55-64",69,2021-04-19,0,1860,"Round 11"
"North East and Yorkshire","55-64",70,2021-04-26,0,1041,"Round 11"
"North East and Yorkshire","55-64",71,2021-05-03,0,66,"Round 11"
"North East and Yorkshire","65+",68,2021-04-12,1,470,"Round 11"
"North East and Yorkshire","65+",69,2021-04-19,0,3107,"Round 11"
"North East and Yorkshire","65+",70,2021-04-26,2,1135,"Round 11"
"North East and Yorkshire","65+",71,2021-05-03,0,59,"Round 11"
"North West","35-44",68,2021-04-12,0,102,"Round 11"
"North West","35-44",69,2021-04-19,0,733,"Round 11"
"North West","35-44",70,2021-04-26,1,530,"Round 11"
"North West","35-44",71,2021-05-03,0,47,"Round 11"
"North West","5-12",68,2021-04-12,1,92,"Round 11"
"North West","5-12",69,2021-04-19,0,390,"Round 11"
"North West","5-12",70,2021-04-26,0,310,"Round 11"
"North West","5-12",71,2021-05-03,0,17,"Round 11"
"North West","13-17",68,2021-04-12,0,123,"Round 11"
"North West","13-17",69,2021-04-19,1,405,"Round 11"
"North West","13-17",70,2021-04-26,0,144,"Round 11"
"North West","13-17",71,2021-05-03,0,9,"Round 11"
"North West","18-24",68,2021-04-12,0,59,"Round 11"
"North West","18-24",69,2021-04-19,0,280,"Round 11"
"North West","18-24",70,2021-04-26,0,144,"Round 11"
"North West","18-24",71,2021-05-03,0,9,"Round 11"
"North West","25-34",68,2021-04-12,0,89,"Round 11"
"North West","25-34",69,2021-04-19,1,520,"Round 11"
"North West","25-34",70,2021-04-26,0,347,"Round 11"
"North West","25-34",71,2021-05-03,0,19,"Round 11"
"North West","45-54",68,2021-04-12,0,165,"Round 11"
"North West","45-54",69,2021-04-19,1,1011,"Round 11"
"North West","45-54",70,2021-04-26,1,766,"Round 11"
"North West","45-54",71,2021-05-03,0,40,"Round 11"
"North West","55-64",68,2021-04-12,0,229,"Round 11"
"North West","55-64",69,2021-04-19,2,1567,"Round 11"
"North West","55-64",70,2021-04-26,1,976,"Round 11"
"North West","55-64",71,2021-05-03,0,46,"Round 11"
"North West","65+",68,2021-04-12,0,429,"Round 11"
"North West","65+",69,2021-04-19,3,2529,"Round 11"
"North West","65+",70,2021-04-26,3,1064,"Round 11"
"North West","65+",71,2021-05-03,0,33,"Round 11"
"South East","35-44",68,2021-04-12,0,246,"Round 11"
"South East","35-44",69,2021-04-19,0,1638,"Round 11"
"South East","35-44",70,2021-04-26,2,1297,"Round 11"
"South East","35-44",71,2021-05-03,0,110,"Round 11"
"South East","5-12",68,2021-04-12,0,184,"Round 11"
"South East","5-12",69,2021-04-19,1,963,"Round 11"
"South East","5-12",70,2021-04-26,1,747,"Round 11"
"South East","5-12",71,2021-05-03,0,69,"Round 11"
"South East","13-17",68,2021-04-12,1,237,"Round 11"
"South East","13-17",69,2021-04-19,0,848,"Round 11"
"South East","13-17",70,2021-04-26,0,404,"Round 11"
"South East","13-17",71,2021-05-03,0,16,"Round 11"
"South East","18-24",68,2021-04-12,1,118,"Round 11"
"South East","18-24",69,2021-04-19,0,485,"Round 11"
"South East","18-24",70,2021-04-26,1,318,"Round 11"
"South East","18-24",71,2021-05-03,0,23,"Round 11"
"South East","25-34",68,2021-04-12,0,157,"Round 11"
"South East","25-34",69,2021-04-19,3,1005,"Round 11"
"South East","25-34",70,2021-04-26,2,748,"Round 11"
"South East","25-34",71,2021-05-03,0,72,"Round 11"
"South East","45-54",68,2021-04-12,1,333,"Round 11"
"South East","45-54",69,2021-04-19,1,2298,"Round 11"
"South East","45-54",70,2021-04-26,1,1685,"Round 11"
"South East","45-54",71,2021-05-03,0,107,"Round 11"
"South East","55-64",68,2021-04-12,0,427,"Round 11"
"South East","55-64",69,2021-04-19,2,3154,"Round 11"
"South East","55-64",70,2021-04-26,4,1776,"Round 11"
"South East","55-64",71,2021-05-03,0,116,"Round 11"
"South East","65+",68,2021-04-12,0,753,"Round 11"
"South East","65+",69,2021-04-19,2,5211,"Round 11"
"South East","65+",70,2021-04-26,3,2122,"Round 11"
"South East","65+",71,2021-05-03,0,102,"Round 11"
"South West","35-44",68,2021-04-12,0,84,"Round 11"
"South West","35-44",69,2021-04-19,1,645,"Round 11"
"South West","35-44",70,2021-04-26,2,528,"Round 11"
"South West","35-44",71,2021-05-03,0,40,"Round 11"
"South West","5-12",68,2021-04-12,0,74,"Round 11"
"South West","5-12",69,2021-04-19,0,391,"Round 11"
"South West","5-12",70,2021-04-26,0,299,"Round 11"
"South West","5-12",71,2021-05-03,0,27,"Round 11"
"South West","13-17",68,2021-04-12,0,92,"Round 11"
"South West","13-17",69,2021-04-19,0,353,"Round 11"
"South West","13-17",70,2021-04-26,0,150,"Round 11"
"South West","13-17",71,2021-05-03,0,8,"Round 11"
"South West","18-24",68,2021-04-12,0,70,"Round 11"
"South West","18-24",69,2021-04-19,0,232,"Round 11"
"South West","18-24",70,2021-04-26,0,141,"Round 11"
"South West","18-24",71,2021-05-03,0,4,"Round 11"
"South West","25-34",68,2021-04-12,0,74,"Round 11"
"South West","25-34",69,2021-04-19,0,471,"Round 11"
"South West","25-34",70,2021-04-26,0,297,"Round 11"
"South West","25-34",71,2021-05-03,0,38,"Round 11"
"South West","45-54",68,2021-04-12,1,149,"Round 11"
"South West","45-54",69,2021-04-19,0,947,"Round 11"
"South West","45-54",70,2021-04-26,0,685,"Round 11"
"South West","45-54",71,2021-05-03,0,49,"Round 11"
"South West","55-64",68,2021-04-12,0,224,"Round 11"
"South West","55-64",69,2021-04-19,1,1410,"Round 11"
"South West","55-64",70,2021-04-26,1,854,"Round 11"
"South West","55-64",71,2021-05-03,0,59,"Round 11"
"South West","65+",68,2021-04-12,0,410,"Round 11"
"South West","65+",69,2021-04-19,1,2574,"Round 11"
"South West","65+",70,2021-04-26,1,1011,"Round 11"
"South West","65+",71,2021-05-03,0,42,"Round 11"
"East of England","35-44",73,2021-05-17,0,127,"Round 12"
"East of England","35-44",74,2021-05-24,1,656,"Round 12"
"East of England","35-44",75,2021-05-31,2,559,"Round 12"
"East of England","35-44",76,2021-06-07,0,85,"Round 12"
"East of England","5-12",73,2021-05-17,0,105,"Round 12"
"East of England","5-12",74,2021-05-24,1,418,"Round 12"
"East of England","5-12",75,2021-05-31,2,369,"Round 12"
"East of England","5-12",76,2021-06-07,0,59,"Round 12"
"East of England","13-17",73,2021-05-17,0,85,"Round 12"
"East of England","13-17",74,2021-05-24,0,337,"Round 12"
"East of England","13-17",75,2021-05-31,0,230,"Round 12"
"East of England","13-17",76,2021-06-07,0,40,"Round 12"
"East of England","18-24",73,2021-05-17,0,53,"Round 12"
"East of England","18-24",74,2021-05-24,0,229,"Round 12"
"East of England","18-24",75,2021-05-31,0,163,"Round 12"
"East of England","18-24",76,2021-06-07,1,24,"Round 12"
"East of England","25-34",73,2021-05-17,0,76,"Round 12"
"East of England","25-34",74,2021-05-24,0,431,"Round 12"
"East of England","25-34",75,2021-05-31,0,340,"Round 12"
"East of England","25-34",76,2021-06-07,0,63,"Round 12"
"East of England","45-54",73,2021-05-17,0,159,"Round 12"
"East of England","45-54",74,2021-05-24,3,952,"Round 12"
"East of England","45-54",75,2021-05-31,1,844,"Round 12"
"East of England","45-54",76,2021-06-07,0,105,"Round 12"
"East of England","55-64",73,2021-05-17,0,243,"Round 12"
"East of England","55-64",74,2021-05-24,2,1242,"Round 12"
"East of England","55-64",75,2021-05-31,1,961,"Round 12"
"East of England","55-64",76,2021-06-07,0,97,"Round 12"
"East of England","65+",73,2021-05-17,0,427,"Round 12"
"East of England","65+",74,2021-05-24,3,2195,"Round 12"
"East of England","65+",75,2021-05-31,1,1246,"Round 12"
"East of England","65+",76,2021-06-07,0,78,"Round 12"
"London","35-44",73,2021-05-17,0,189,"Round 12"
"London","35-44",74,2021-05-24,1,1315,"Round 12"
"London","35-44",75,2021-05-31,2,1046,"Round 12"
"London","35-44",76,2021-06-07,1,209,"Round 12"
"London","5-12",73,2021-05-17,1,115,"Round 12"
"London","5-12",74,2021-05-24,2,696,"Round 12"
"London","5-12",75,2021-05-31,1,537,"Round 12"
"London","5-12",76,2021-06-07,0,75,"Round 12"
"London","13-17",73,2021-05-17,0,123,"Round 12"
"London","13-17",74,2021-05-24,0,437,"Round 12"
"London","13-17",75,2021-05-31,0,345,"Round 12"
"London","13-17",76,2021-06-07,0,31,"Round 12"
"London","18-24",73,2021-05-17,0,70,"Round 12"
"London","18-24",74,2021-05-24,0,332,"Round 12"
"London","18-24",75,2021-05-31,0,245,"Round 12"
"London","18-24",76,2021-06-07,0,29,"Round 12"
"London","25-34",73,2021-05-17,0,165,"Round 12"
"London","25-34",74,2021-05-24,0,1056,"Round 12"
"London","25-34",75,2021-05-31,3,946,"Round 12"
"London","25-34",76,2021-06-07,0,140,"Round 12"
"London","45-54",73,2021-05-17,0,204,"Round 12"
"London","45-54",74,2021-05-24,2,1315,"Round 12"
"London","45-54",75,2021-05-31,1,1099,"Round 12"
"London","45-54",76,2021-06-07,1,178,"Round 12"
"London","55-64",73,2021-05-17,0,238,"Round 12"
"London","55-64",74,2021-05-24,1,1238,"Round 12"
"London","55-64",75,2021-05-31,2,1141,"Round 12"
"London","55-64",76,2021-06-07,0,115,"Round 12"
"London","65+",73,2021-05-17,0,333,"Round 12"
"London","65+",74,2021-05-24,0,1685,"Round 12"
"London","65+",75,2021-05-31,3,1095,"Round 12"
"London","65+",76,2021-06-07,0,95,"Round 12"
"Midlands","35-44",73,2021-05-17,1,179,"Round 12"
"Midlands","35-44",74,2021-05-24,1,957,"Round 12"
"Midlands","35-44",75,2021-05-31,0,863,"Round 12"
"Midlands","35-44",76,2021-06-07,0,144,"Round 12"
"Midlands","5-12",73,2021-05-17,0,156,"Round 12"
"Midlands","5-12",74,2021-05-24,2,561,"Round 12"
"Midlands","5-12",75,2021-05-31,3,497,"Round 12"
"Midlands","5-12",76,2021-06-07,1,87,"Round 12"
"Midlands","13-17",73,2021-05-17,0,143,"Round 12"
"Midlands","13-17",74,2021-05-24,0,556,"Round 12"
"Midlands","13-17",75,2021-05-31,1,385,"Round 12"
"Midlands","13-17",76,2021-06-07,1,48,"Round 12"
"Midlands","18-24",73,2021-05-17,0,98,"Round 12"
"Midlands","18-24",74,2021-05-24,2,355,"Round 12"
"Midlands","18-24",75,2021-05-31,0,303,"Round 12"
"Midlands","18-24",76,2021-06-07,1,42,"Round 12"
"Midlands","25-34",73,2021-05-17,0,131,"Round 12"
"Midlands","25-34",74,2021-05-24,0,646,"Round 12"
"Midlands","25-34",75,2021-05-31,1,635,"Round 12"
"Midlands","25-34",76,2021-06-07,0,73,"Round 12"
"Midlands","45-54",73,2021-05-17,0,270,"Round 12"
"Midlands","45-54",74,2021-05-24,0,1440,"Round 12"
"Midlands","45-54",75,2021-05-31,2,1405,"Round 12"
"Midlands","45-54",76,2021-06-07,0,156,"Round 12"
"Midlands","55-64",73,2021-05-17,0,322,"Round 12"
"Midlands","55-64",74,2021-05-24,2,1736,"Round 12"
"Midlands","55-64",75,2021-05-31,1,1656,"Round 12"
"Midlands","55-64",76,2021-06-07,0,150,"Round 12"
"Midlands","65+",73,2021-05-17,0,654,"Round 12"
"Midlands","65+",74,2021-05-24,2,2986,"Round 12"
"Midlands","65+",75,2021-05-31,3,1971,"Round 12"
"Midlands","65+",76,2021-06-07,0,155,"Round 12"
"North East and Yorkshire","35-44",73,2021-05-17,0,116,"Round 12"
"North East and Yorkshire","35-44",74,2021-05-24,0,802,"Round 12"
"North East and Yorkshire","35-44",75,2021-05-31,3,694,"Round 12"
"North East and Yorkshire","35-44",76,2021-06-07,0,92,"Round 12"
"North East and Yorkshire","5-12",73,2021-05-17,0,114,"Round 12"
"North East and Yorkshire","5-12",74,2021-05-24,3,480,"Round 12"
"North East and Yorkshire","5-12",75,2021-05-31,4,374,"Round 12"
"North East and Yorkshire","5-12",76,2021-06-07,0,62,"Round 12"
"North East and Yorkshire","13-17",73,2021-05-17,1,117,"Round 12"
"North East and Yorkshire","13-17",74,2021-05-24,1,433,"Round 12"
"North East and Yorkshire","13-17",75,2021-05-31,2,273,"Round 12"
"North East and Yorkshire","13-17",76,2021-06-07,0,27,"Round 12"
"North East and Yorkshire","18-24",73,2021-05-17,0,68,"Round 12"
"North East and Yorkshire","18-24",74,2021-05-24,1,320,"Round 12"
"North East and Yorkshire","18-24",75,2021-05-31,1,227,"Round 12"
"North East and Yorkshire","18-24",76,2021-06-07,1,24,"Round 12"
"North East and Yorkshire","25-34",73,2021-05-17,0,120,"Round 12"
"North East and Yorkshire","25-34",74,2021-05-24,0,582,"Round 12"
"North East and Yorkshire","25-34",75,2021-05-31,0,480,"Round 12"
"North East and Yorkshire","25-34",76,2021-06-07,0,46,"Round 12"
"North East and Yorkshire","45-54",73,2021-05-17,0,217,"Round 12"
"North East and Yorkshire","45-54",74,2021-05-24,2,1161,"Round 12"
"North East and Yorkshire","45-54",75,2021-05-31,2,997,"Round 12"
"North East and Yorkshire","45-54",76,2021-06-07,0,148,"Round 12"
"North East and Yorkshire","55-64",73,2021-05-17,0,282,"Round 12"
"North East and Yorkshire","55-64",74,2021-05-24,0,1649,"Round 12"
"North East and Yorkshire","55-64",75,2021-05-31,0,1299,"Round 12"
