areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-03-31,6_to_17,1.3,99
E92000001,England,nation,2020-03-31,0_to_5,2.5,100
E92000001,England,nation,2020-03-31,65_to_84,87.9,7748
E92000001,England,nation,2020-03-30,18_to_64,15.8,5338
E92000001,England,nation,2020-03-30,85+,219.4,2995
E92000001,England,nation,2020-03-30,6_to_17,1.2,94
E92000001,England,nation,2020-03-30,0_to_5,2.2,91
E92000001,England,nation,2020-03-30,65_to_84,77.0,6784
E92000001,England,nation,2020-03-29,18_to_64,13.1,4424
E92000001,England,nation,2020-03-29,85+,183.9,2510
E92000001,England,nation,2020-03-29,6_to_17,1.1,84
E92000001,England,nation,2020-03-29,0_to_5,2.0,80
E92000001,England,nation,2020-03-29,65_to_84,63.7,5617
E92000001,England,nation,2020-03-28,18_to_64,11.2,3788
E92000001,England,nation,2020-03-28,85+,157.7,2152
E92000001,England,nation,2020-03-28,6_to_17,0.8,61
E92000001,England,nation,2020-03-28,0_to_5,1.8,73
E92000001,England,nation,2020-03-28,65_to_84,54.8,4831
E92000001,England,nation,2020-03-27,18_to_64,9.7,3284
E92000001,England,nation,2020-03-27,85+,134.3,1833
E92000001,England,nation,2020-03-27,6_to_17,0.6,48
E92000001,England,nation,2020-03-27,0_to_5,1.5,61
E92000001,England,nation,2020-03-27,65_to_84,46.7,4116
E92000001,England,nation,2020-03-26,18_to_64,8.0,2692
E92000001,England,nation,2020-03-26,85+,111.7,1525
E92000001,England,nation,2020-03-26,6_to_17,0.6,44
E92000001,England,nation,2020-03-26,0_to_5,1.4,56
E92000001,England,nation,2020-03-26,65_to_84,38.1,3357
E92000001,England,nation,2020-03-25,18_to_64,6.4,2162
E92000001,England,nation,2020-03-25,85+,89.9,1227
E92000001,England,nation,2020-03-25,6_to_17,0.5,40
E92000001,England,nation,2020-03-25,0_to_5,1.1,43
E92000001,England,nation,2020-03-25,65_to_84,31.0,2731
E92000001,England,nation,2020-03-24,18_to_64,4.8,1613
E92000001,England,nation,2020-03-24,85+,67.5,921
E92000001,England,nation,2020-03-24,6_to_17,0.4,30
E92000001,England,nation,2020-03-24,0_to_5,0.7,30
E92000001,England,nation,2020-03-24,65_to_84,23.2,2041
E92000001,England,nation,2020-03-23,18_to_64,3.5,1200
E92000001,England,nation,2020-03-23,85+,47.6,650
E92000001,England,nation,2020-03-23,6_to_17,0.3,23
E92000001,England,nation,2020-03-23,0_to_5,0.4,16
E92000001,England,nation,2020-03-23,65_to_84,16.7,1471
E92000001,England,nation,2020-03-22,18_to_64,2.5,856
E92000001,England,nation,2020-03-22,85+,34.4,469
E92000001,England,nation,2020-03-22,6_to_17,0.2,17
E92000001,England,nation,2020-03-22,0_to_5,0.2,10
E92000001,England,nation,2020-03-22,65_to_84,11.6,1024
E92000001,England,nation,2020-03-21,18_to_64,1.8,618
E92000001,England,nation,2020-03-21,85+,24.9,340
E92000001,England,nation,2020-03-21,6_to_17,0.2,16
E92000001,England,nation,2020-03-21,0_to_5,0.1,5
E92000001,England,nation,2020-03-21,65_to_84,7.9,695
E92000001,England,nation,2020-03-20,18_to_64,1.1,384
E92000001,England,nation,2020-03-20,85+,15.6,213
E92000001,England,nation,2020-03-20,6_to_17,0.2,13
E92000001,England,nation,2020-03-20,0_to_5,0.1,4
E92000001,England,nation,2020-03-20,65_to_84,5.0,445
E92000001,England,nation,2020-03-19,18_to_64,0.5,171
E92000001,England,nation,2020-03-19,85+,7.1,97
E92000001,England,nation,2020-03-19,6_to_17,0.1,5
E92000001,England,nation,2020-03-19,0_to_5,0.1,4
E92000001,England,nation,2020-03-19,65_to_84,2.4,209
